i,j,t,r
20,5,9,0.8163647
20,5,10,1.613744
20,5,11,1.734775
20,5,12,1.360608
20,5,13,2.668885
20,5,14,2.102757
20,5,15,1.652167
20,5,16,0.75425
20,5,17,0.7228229
20,5,18,0.7710111
20,5,19,0.8783671
20,5,20,1.261654
20,5,21,0.7080714
20,5,22,0.7009192
20,5,23,0.7228229
20,5,24,0.7228229
21,22,0,0.367701
21,22,1,0.451481
21,22,2,1.9815
21,22,3,0.9386052
21,22,4,0.3602727
21,22,5,0.3602727
21,22,6,0.3876848
21,22,7,0.4693026
21,22,8,0.8699268
21,22,9,0.4632078
21,22,10,0.4819865
21,22,11,0.6045254
21,22,12,0.71334
21,22,13,3.5667
21,22,14,0.99075
21,22,15,0.6993529
21,22,16,0.4693026
21,22,17,2.743615
21,22,18,0.8699268
21,22,19,0.4819865
21,22,20,0.5095286
21,22,21,0.5323433
21,22,22,0.7753696
21,22,23,1.150548
21,22,24,1.019057
22,8,0,2.955722
22,8,1,4.560257
22,8,2,4.560257
22,8,3,2.216792
22,8,4,2.347191
22,8,5,1.680095
22,8,6,13.30075
22,8,7,1.753945
22,8,8,5.911444
22,8,9,1.753945
22,8,10,11.40064
22,8,11,3.01149
22,8,12,9.975562
22,8,13,1.970481
22,8,14,3.395936
22,8,15,2.66015
22,8,16,2.020367
22,8,17,2.616541
22,8,18,3.069404
22,8,19,1.855919
22,8,20,9.975562
22,8,21,1.697968
22,8,22,3.627477
22,8,23,8.400474
22,8,24,5.700321
22,21,0,0.71334
22,21,1,0.4632078
22,21,2,1.273821
22,21,3,0.6993529
22,21,4,1.698429
22,21,5,0.4632078
22,21,6,0.9145384
22,21,7,0.4147325
22,21,8,0.495375
22,21,9,0.891675
22,21,10,3.5667
22,21,11,2.547643
22,21,12,0.5023521
22,21,13,0.4297229
22,21,14,1.621227
22,21,15,0.4632078
22,21,16,0.99075
22,21,17,0.8294651
22,21,18,0.3876848
22,21,19,0.71334
22,21,20,2.743615
22,21,21,0.6729622
22,21,22,1.049029
22,21,23,2.3778
22,21,24,2.547643
23,1,0,5.261476
23,1,1,7.132223
23,1,2,9.439706
23,1,3,4.65145
23,1,4,3.689081
23,1,5,10.69833
23,1,6,7.641667
23,1,7,3.962346
23,1,8,7.828049
23,1,9,5.630702
23,1,10,4.457639
23,1,11,7.463954
23,1,12,5.73125
23,1,13,6.977174
23,1,14,4.65145
23,1,15,6.293138
23,1,16,11.4625
23,1,17,12.838
23,1,18,8.915278
23,1,19,12.34423
23,1,20,5.630702
23,1,21,4.223026
23,1,22,16.89211
23,1,23,5.349167
23,1,24,26.74583
23,2,0,3.099794
23,2,1,4.009067
23,2,2,4.118904
23,2,3,10.73857
23,2,4,3.579524
23,2,5,8.843529
23,2,6,3.099794
23,2,7,10.73857
23,2,8,10.36828
23,2,9,6.264166
23,2,10,3.666829
23,2,11,4.295428
23,2,12,23.12923
23,2,13,3.579524
23,2,14,6.681777
23,2,15,8.590857
23,2,16,20.04533
23,2,17,5.782308
23,2,18,3.068163
23,2,19,23.12923
23,2,20,9.39625
23,2,21,3.806076
23,2,22,5.895686
23,2,23,10.02267
23,2,24,6.136326
23,14,0,12.10452
23,14,1,7.216154
23,14,2,17.05636
23,14,3,4.873247
23,14,4,3.90875
23,14,5,4.873247
23,14,6,5.28507
23,14,7,22.07294
23,14,8,9.874737
23,14,9,13.89778
23,14,10,23.4525
23,14,11,12.10452
23,14,12,11.03647
23,14,13,6.583158
23,14,14,5.685454
23,14,15,10.72114
23,14,16,12.508
23,14,17,13.89778
23,14,18,4.123517
23,14,19,4.123517
23,14,20,3.991915
23,14,21,34.11273
23,14,22,8.338667
23,14,23,3.828979
23,14,24,6.052258
24,1,0,1.433789
24,1,1,1.974058
24,1,2,2.837708
24,1,3,1.418854
24,1,4,7.567223
24,1,5,7.567223
24,1,6,7.567223
24,1,7,3.095682
24,1,8,2.670784
24,1,9,2.619423
24,1,10,4.393871
24,1,11,1.840676
24,1,12,1.53045
24,1,13,2.476546
24,1,14,2.961087
24,1,15,1.602471
24,1,16,2.162064
24,1,17,9.080667
24,1,18,1.602471
24,1,19,2.270167
24,1,20,9.729286
24,1,21,2.57
24,1,22,2.522408
24,1,23,1.480543
24,1,24,2.898085
24,15,0,2.036508
24,15,1,3.376316
24,15,2,2.291071
24,15,3,1.545783
24,15,4,2.729787
24,15,5,4.751852
24,15,6,10.69167
24,15,7,3.376316
24,15,8,1.85942
24,15,9,2.036508
24,15,10,1.474713
24,15,11,3.887879
24,15,12,1.710667
24,15,13,3.665714
24,15,14,4.751852
24,15,15,1.564634
24,15,16,2.78913
24,15,17,3.467568
24,15,18,2.138333
24,15,19,1.832857
24,15,20,1.394565
24,15,21,1.943939
24,15,22,1.781945
24,15,23,2.467308
24,15,24,3.129268
