i,j,t,r
263,96,15,4.507354
263,96,16,5.460448
263,96,17,4.938335
263,96,18,4.507354
263,96,19,7.248658
263,96,20,12.52038
263,96,21,7.996904
263,96,22,6.356519
263,96,23,4.507354
263,96,24,4.507354
263,96,25,4.507354
263,96,26,4.507354
263,96,27,4.507354
263,96,28,4.507354
263,96,29,4.507354
263,96,30,4.507354
263,96,31,7.996904
263,96,32,28.82573
263,96,33,35.41435
263,96,34,7.996904
263,96,35,8.917406
263,96,36,10.07739
263,96,37,8.917406
263,96,38,7.248658
263,96,39,6.924697
263,96,40,6.628455
263,96,41,9.461978
263,96,42,8.917406
263,96,43,6.356519
263,96,44,5.659916
263,96,45,5.460448
263,96,46,5.460448
263,96,47,5.659916
263,96,48,5.659916
263,96,49,8.917406
263,96,50,63.10295
263,96,51,35.41435
263,96,52,63.10295
263,96,53,21.00867
263,96,54,12.52038
263,96,55,10.77842
263,96,56,12.52038
263,96,57,7.248658
263,96,58,6.106016
263,294,0,11.43918
263,294,1,8.22729
263,294,2,6.667264
263,294,3,6.667264
263,294,4,7.523172
263,294,5,23.85774
263,294,6,14.21364
263,294,7,11.43918
263,294,8,10.74035
263,294,9,10.12199
263,294,10,7.214455
263,294,11,6.423658
263,294,12,5.115343
263,294,13,5.115343
263,294,14,5.115343
263,294,15,5.115343
263,294,16,6.197227
263,294,17,5.604551
263,294,18,5.115343
263,294,19,8.22729
263,294,20,14.21364
263,294,21,9.076818
263,294,22,7.214455
263,294,23,5.115343
263,294,24,5.115343
263,294,25,5.115343
263,294,26,5.115343
263,294,27,5.115343
263,294,28,5.115343
263,294,29,5.115343
263,294,30,5.115343
263,294,31,9.076818
263,294,32,32.74483
263,294,33,40.23951
263,294,34,9.076818
263,294,35,10.12199
263,294,36,11.43918
263,294,37,10.12199
263,294,38,8.22729
263,294,39,7.859493
263,294,40,7.523172
263,294,41,10.74035
263,294,42,10.12199
263,294,43,7.214455
263,294,44,6.423658
263,294,45,6.197227
263,294,46,6.197227
263,294,47,6.423658
263,294,48,6.423658
263,294,49,10.12199
263,294,50,71.61479
263,294,51,40.23951
263,294,52,71.61479
263,294,53,23.85774
263,294,54,14.21364
263,294,55,12.23527
263,294,56,14.21364
263,294,57,8.22729
263,294,58,6.930075
263,310,0,38.29004
263,310,1,27.48837
263,310,2,22.25628
263,310,3,22.25628
263,310,4,25.12571
263,310,5,80.43086
263,310,6,47.65269
263,310,7,38.29004
263,310,8,35.93647
263,310,9,33.85549
263,310,10,24.09041
263,310,11,21.4401
263,310,12,17.06061
263,310,13,17.06061
263,310,14,17.06061
263,310,15,17.06061
263,310,16,20.68167
263,310,17,18.69743
263,310,18,17.06061
263,310,19,27.48837
263,310,20,47.65269
263,310,21,30.3415
263,310,22,24.09041
263,310,23,17.06061
263,310,24,17.06061
263,310,25,17.06061
263,310,26,17.06061
263,310,27,17.06061
263,310,28,17.06061
263,310,29,17.06061
263,310,30,17.06061
263,310,31,30.3415
263,310,32,110.9609
263,310,33,136.9533
263,310,34,30.3415
263,310,35,33.85549
263,310,36,38.29004
263,310,37,33.85549
263,310,38,27.48837
263,310,39,26.254
263,310,40,25.12571
263,310,41,35.93647
263,310,42,33.85549
263,310,43,24.09041
263,310,44,21.4401
263,310,45,20.68167
263,310,46,20.68167
263,310,47,21.4401
263,310,48,21.4401
263,310,49,33.85549
263,310,50,238.8485
263,310,51,136.9533
263,310,52,238.8485
263,310,53,80.43086
263,310,54,47.65269
263,310,55,40.97349
263,310,56,47.65269
263,310,57,27.48837
263,310,58,23.13705
264,100,0,46.03928
264,100,1,33.52765
264,100,2,27.33678
264,100,3,27.33678
264,100,4,30.74277
264,100,5,91.63223
264,100,6,56.60011
264,100,7,46.03928
264,100,8,43.34351
264,100,9,40.94596
264,100,10,29.5169
264,100,11,26.36319
264,100,12,21.10233
264,100,13,21.10233
264,100,14,21.10233
264,100,15,21.10233
264,100,16,25.45656
264,100,17,23.07584
264,100,18,21.10233
264,100,19,33.52765
264,100,20,56.60011
264,100,21,36.86734
264,100,22,29.5169
264,100,23,21.10233
264,100,24,21.10233
264,100,25,21.10233
264,100,26,21.10233
264,100,27,21.10233
264,100,28,21.10233
264,100,29,21.10233
264,100,30,21.10233
264,100,31,36.86734
264,100,32,121.7828
264,100,33,145.7637
264,100,34,36.86734
264,100,35,40.94596
264,100,36,46.03928
264,100,37,40.94596
264,100,38,33.52765
264,100,39,32.07487
264,100,40,30.74277
264,100,41,43.34351
264,100,42,40.94596
264,100,43,29.5169
264,100,44,26.36319
264,100,45,25.45656
264,100,46,25.45656
264,100,47,26.36319
264,100,48,26.36319
264,100,49,40.94596
264,100,50,295.4326
264,100,51,145.7637
264,100,52,295.4326
264,100,53,91.63223
264,100,54,56.60011
264,100,55,49.09262
264,100,56,56.60011
264,100,57,33.52765
264,100,58,28.38504
264,176,0,14.28059
264,176,1,10.36155
264,176,2,8.432989
264,176,3,8.432989
264,176,4,9.493145
264,176,5,28.80921
264,176,6,17.6111
264,176,7,14.28059
264,176,8,13.43375
264,176,9,12.68172
264,176,10,9.111334
264,176,11,8.130334
264,176,12,6.497897
264,176,13,6.497897
264,176,14,6.497897
264,176,15,6.497897
264,176,16,7.848651
264,176,17,7.109686
264,176,18,6.497897
264,176,19,10.36155
264,176,20,17.6111
264,176,21,11.40483
264,176,22,9.111334
264,176,23,6.497897
264,176,24,6.497897
264,176,25,6.497897
264,176,26,6.497897
264,176,27,6.497897
264,176,28,6.497897
264,176,29,6.497897
264,176,30,6.497897
264,176,31,11.40483
264,176,32,38.63597
264,176,33,46.58017
264,176,34,11.40483
264,176,35,12.68172
264,176,36,14.28059
264,176,37,12.68172
264,176,38,10.36155
264,176,39,9.908356
264,176,40,9.493145
264,176,41,13.43375
264,176,42,12.68172
264,176,43,9.111334
264,176,44,8.130334
264,176,45,7.848651
264,176,46,7.848651
264,176,47,8.130334
264,176,48,8.130334
264,176,49,12.68172
264,176,50,90.97056
264,176,51,46.58017
264,176,52,90.97056
264,176,53,28.80921
264,176,54,17.6111
264,176,55,15.24137
264,176,56,17.6111
264,176,57,10.36155
264,176,58,8.759048
264,247,0,12.8808
264,247,1,9.350887
264,247,2,7.612434
264,247,3,7.612434
264,247,4,8.568199
264,247,5,25.93411
264,247,6,15.87766
264,247,7,12.8808
264,247,8,12.11836
264,247,9,11.44114
264,247,10,8.224015
264,247,11,7.339531
264,247,12,5.867177
264,247,13,5.867177
264,247,14,5.867177
264,247,15,5.867177
264,247,16,7.085518
264,247,17,6.419048
264,247,18,5.867177
264,247,19,9.350887
264,247,20,15.87766
264,247,21,10.29095
264,247,22,8.224015
264,247,23,5.867177
264,247,24,5.867177
264,247,25,5.867177
264,247,26,5.867177
264,247,27,5.867177
264,247,28,5.867177
264,247,29,5.867177
264,247,30,5.867177
264,247,31,10.29095
264,247,32,34.73388
264,247,33,41.83072
264,247,34,10.29095
264,247,35,11.44114
264,247,36,12.8808
264,247,37,11.44114
264,247,38,9.350887
264,247,39,8.94245
264,247,40,8.568199
264,247,41,12.11836
264,247,42,11.44114
264,247,43,8.224015
264,247,44,7.339531
264,247,45,7.085518
264,247,46,7.085518
264,247,47,7.339531
264,247,48,7.339531
264,247,49,11.44114
264,247,50,82.14048
264,247,51,41.83072
264,247,52,82.14048
264,247,53,25.93411
264,247,54,15.87766
264,247,55,13.74561
264,247,56,15.87766
264,247,57,9.350887
264,247,58,7.906415
265,160,0,15.7222
265,160,1,11.39573
265,160,2,9.269957
265,160,3,9.269957
265,160,4,10.43826
265,160,5,31.83985
265,160,6,19.40602
265,160,7,15.7222
265,160,8,14.78657
265,160,9,13.95603
265,160,10,10.01742
265,160,11,8.936549
265,160,12,7.13916
265,160,13,7.13916
265,160,14,7.13916
265,160,15,7.13916
265,160,16,8.626293
265,160,17,7.812587
265,160,18,7.13916
265,160,19,11.39573
265,160,20,19.40602
265,160,21,12.5466
265,160,22,10.01742
265,160,23,7.13916
265,160,24,7.13916
265,160,25,7.13916
265,160,26,7.13916
265,160,27,7.13916
265,160,28,7.13916
265,160,29,7.13916
265,160,30,7.13916
265,160,31,12.5466
265,160,32,42.81207
265,160,33,51.72435
265,160,34,12.5466
265,160,35,13.95603
265,160,36,15.7222
265,160,37,13.95603
265,160,38,11.39573
265,160,39,10.896
265,160,40,10.43826
265,160,41,14.78657
265,160,42,13.95603
265,160,43,10.01742
265,160,44,8.936549
265,160,45,8.626293
265,160,46,8.626293
265,160,47,8.936549
265,160,48,8.936549
265,160,49,13.95603
265,160,50,99.94823
265,160,51,51.72435
265,160,52,99.94823
265,160,53,31.83985
265,160,54,19.40602
265,160,55,16.78425
265,160,56,19.40602
265,160,57,11.39573
265,160,58,9.629206
265,176,0,11.22272
265,176,1,8.137714
265,176,2,6.621012
265,176,3,6.621012
265,176,4,7.454648
265,176,5,22.69349
265,176,6,13.8475
265,176,7,11.22272
265,176,8,10.55577
265,176,9,9.963645
265,176,10,7.154384
265,176,11,6.383077
265,176,12,5.10012
265,176,13,5.10012
265,176,14,5.10012
265,176,15,5.10012
265,176,16,6.16165
265,176,17,5.580855
265,176,18,5.10012
265,176,19,8.137714
265,176,20,13.8475
265,176,21,8.958587
265,176,22,7.154384
265,176,23,5.10012
265,176,24,5.10012
265,176,25,5.10012
265,176,26,5.10012
265,176,27,5.10012
265,176,28,5.10012
265,176,29,5.10012
265,176,30,5.10012
265,176,31,8.958587
265,176,32,30.48259
265,176,33,36.79761
265,176,34,8.958587
265,176,35,9.963645
265,176,36,11.22272
265,176,37,9.963645
265,176,38,8.137714
265,176,39,7.781219
265,176,40,7.454648
265,176,41,10.55577
265,176,42,9.963645
265,176,43,7.154384
265,176,44,6.383077
265,176,45,6.16165
265,176,46,6.16165
265,176,47,6.383077
265,176,48,6.383077
265,176,49,9.963645
265,176,50,61.20144
265,176,51,36.79761
265,176,52,61.20144
265,176,53,22.69349
265,176,54,13.8475
265,176,55,11.97963
265,176,56,13.8475
265,176,57,8.137714
265,176,58,6.877372
265,247,0,2.898261
265,247,1,2.102683
265,247,2,1.711235
265,247,3,1.711235
265,247,4,1.926415
265,247,5,5.848978
265,247,6,3.574488
265,247,7,2.898261
265,247,8,2.726336
265,247,9,2.573667
265,247,10,1.848917
265,247,11,1.649808
265,247,12,1.3185
265,247,13,1.3185
265,247,14,1.3185
265,247,15,1.3185
265,247,16,1.592637
265,247,17,1.442661
265,247,18,1.3185
265,247,19,2.102683
265,247,20,3.574488
265,247,21,2.314457
265,247,22,1.848917
265,247,23,1.3185
265,247,24,1.3185
265,247,25,1.3185
265,247,26,1.3185
265,247,27,1.3185
265,247,28,1.3185
265,247,29,1.3185
265,247,30,1.3185
265,247,31,2.314457
265,247,32,7.845973
265,247,33,9.461108
265,247,34,2.314457
265,247,35,2.573667
265,247,36,2.898261
265,247,37,2.573667
265,247,38,2.102683
265,247,39,2.010693
265,247,40,1.926415
265,247,41,2.726336
265,247,42,2.573667
265,247,43,1.848917
265,247,44,1.649808
265,247,45,1.592637
265,247,46,1.592637
265,247,47,1.649808
265,247,48,1.649808
265,247,49,2.573667
265,247,50,15.822
265,247,51,9.461108
265,247,52,15.822
265,247,53,5.848978
265,247,54,3.574488
265,247,55,3.093328
265,247,56,3.574488
265,247,57,2.102683
265,247,58,1.777414
266,66,0,17.89175
266,66,1,12.95667
266,66,2,10.53509
266,66,3,10.53509
266,66,4,11.8657
266,66,5,36.35462
266,66,6,22.10074
266,66,7,17.89175
266,66,8,16.82375
266,66,9,15.87607
266,66,10,11.38633
266,66,11,10.15549
266,66,12,8.109925
266,66,13,8.109925
266,66,14,8.109925
266,66,15,8.109925
266,66,16,9.802282
266,66,17,8.876156
266,66,18,8.109925
266,66,19,12.95667
266,66,20,22.10074
266,66,21,14.26857
266,66,22,11.38633
266,66,23,8.109925
266,66,24,8.109925
266,66,25,8.109925
266,66,26,8.109925
266,66,27,8.109925
266,66,28,8.109925
266,66,29,8.109925
266,66,30,8.109925
266,66,31,14.26857
266,66,32,48.99414
266,66,33,59.30319
266,66,34,14.26857
266,66,35,15.87607
266,66,36,17.89175
266,66,37,15.87607
266,66,38,12.95667
266,66,39,12.38721
266,66,40,11.8657
266,66,41,16.82375
266,66,42,15.87607
266,66,43,11.38633
266,66,44,10.15549
266,66,45,9.802282
266,66,46,9.802282
266,66,47,10.15549
266,66,48,10.15549
266,66,49,15.87607
266,66,50,113.539
266,66,51,59.30319
266,66,52,113.539
266,66,53,36.35462
266,66,54,22.10074
266,66,55,19.10455
266,66,56,22.10074
266,66,57,12.95667
266,66,58,10.94418
266,172,0,21.1463
266,172,1,15.3408
266,172,2,12.48455
266,172,3,12.48455
266,172,4,14.05462
266,172,5,42.68358
266,172,6,26.08134
266,172,7,21.1463
266,172,8,19.89168
266,172,9,18.7776
266,172,10,13.48915
266,172,11,12.03635
266,172,12,9.619045
266,172,13,9.619045
266,172,14,9.619045
266,172,15,9.619045
266,172,16,11.61921
266,172,17,10.52494
266,172,18,9.619045
266,172,19,15.3408
266,172,20,26.08134
266,172,21,16.8861
266,172,22,13.48915
266,172,23,9.619045
266,172,24,9.619045
266,172,25,9.619045
266,172,26,9.619045
266,172,27,9.619045
266,172,28,9.619045
266,172,29,9.619045
266,172,30,9.619045
266,172,31,16.8861
266,172,32,57.26438
266,172,33,69.05987
266,172,34,16.8861
266,172,35,18.7776
266,172,36,21.1463
266,172,37,18.7776
266,172,38,15.3408
266,172,39,14.66957
266,172,40,14.05462
266,172,41,19.89168
266,172,42,18.7776
266,172,43,13.48915
266,172,44,12.03635
266,172,45,11.61921
266,172,46,11.61921
266,172,47,12.03635
266,172,48,12.03635
266,172,49,18.7776
266,172,50,134.6666
266,172,51,69.05987
266,172,52,134.6666
266,172,53,42.68358
266,172,54,26.08134
266,172,55,22.56983
266,172,56,26.08134
266,172,57,15.3408
266,172,58,12.96742
266,302,0,9.087413
266,302,1,6.586095
266,302,2,5.357267
266,302,3,5.357267
266,302,4,6.032602
266,302,5,18.40987
266,302,6,11.21756
266,302,7,9.087413
266,302,8,8.546441
266,302,9,8.066257
266,302,10,5.789335
266,302,11,5.164548
266,302,12,4.125651
266,302,13,4.125651
266,302,14,4.125651
266,302,15,4.125651
266,302,16,4.985213
266,302,17,4.514884
266,302,18,4.125651
266,302,19,6.586095
266,302,20,11.21756
266,302,21,7.251414
266,302,22,5.789335
266,302,23,4.125651
266,302,24,4.125651
266,302,25,4.125651
266,302,26,4.125651
266,302,27,4.125651
266,302,28,4.125651
266,302,29,4.125651
266,302,30,4.125651
266,302,31,7.251414
266,302,32,24.75997
266,302,33,29.92013
266,302,34,7.251414
266,302,35,8.066257
266,302,36,9.087413
266,302,37,8.066257
266,302,38,6.586095
266,302,39,6.297209
266,302,40,6.032602
266,302,41,8.546441
266,302,42,8.066257
266,302,43,5.789335
266,302,44,5.164548
266,302,45,4.985213
266,302,46,4.985213
266,302,47,5.164548
266,302,48,5.164548
266,302,49,8.066257
266,302,50,57.75912
266,302,51,29.92013
266,302,52,57.75912
266,302,53,18.40987
266,302,54,11.21756
266,302,55,9.701498
266,302,56,11.21756
266,302,57,6.586095
266,302,58,5.564927
267,114,0,4.705151
267,114,1,3.439449
267,114,2,2.809618
267,114,3,2.809618
267,114,4,3.15642
267,114,5,9.23775
267,114,6,5.7661
267,114,7,4.705151
267,114,8,4.433249
267,114,9,4.191055
267,114,10,3.031683
267,114,11,2.710355
267,114,12,2.17296
267,114,13,2.17296
267,114,14,2.17296
267,114,15,2.17296
267,114,16,2.617866
267,114,17,2.374754
267,114,18,2.17296
267,114,19,3.439449
267,114,20,5.7661
267,114,21,3.778235
267,114,22,3.031683
267,114,23,2.17296
267,114,24,2.17296
267,114,25,2.17296
267,114,26,2.17296
267,114,27,2.17296
267,114,28,2.17296
267,114,29,2.17296
267,114,30,2.17296
267,114,31,3.778235
267,114,32,12.16825
267,114,33,14.46218
267,114,34,3.778235
267,114,35,4.191055
267,114,36,4.705151
267,114,37,4.191055
267,114,38,3.439449
267,114,39,3.291862
267,114,40,3.15642
267,114,41,4.433249
267,114,42,4.191055
267,114,43,3.031683
267,114,44,2.710355
267,114,45,2.617866
267,114,46,2.617866
267,114,47,2.710355
267,114,48,2.710355
267,114,49,4.191055
267,114,50,30.42144
267,114,51,14.46218
267,114,52,30.42144
267,114,53,9.23775
267,114,54,5.7661
267,114,55,5.012586
267,114,56,5.7661
267,114,57,3.439449
267,114,58,2.91643
267,124,0,5.470541
267,124,1,4.001908
267,124,2,3.270286
267,124,3,3.270286
267,124,4,3.673203
267,124,5,10.71207
267,124,6,6.69992
267,124,7,5.470541
267,124,8,5.155228
267,124,9,4.874282
267,124,10,3.528301
267,124,11,3.15493
267,124,12,2.530183
267,124,13,2.530183
267,124,14,2.530183
267,124,15,2.530183
267,124,16,3.047435
267,124,17,2.764825
267,124,18,2.530183
267,124,19,4.001908
267,124,20,6.69992
267,124,21,4.395226
267,124,22,3.528301
267,124,23,2.530183
267,124,24,2.530183
267,124,25,2.530183
267,124,26,2.530183
267,124,27,2.530183
267,124,28,2.530183
267,124,29,2.530183
267,124,30,2.530183
267,124,31,4.395226
267,124,32,14.08621
267,124,33,16.71937
267,124,34,4.395226
267,124,35,4.874282
267,124,36,5.470541
267,124,37,4.874282
267,124,38,4.001908
267,124,39,3.830517
267,124,40,3.673203
267,124,41,5.155228
267,124,42,4.874282
267,124,43,3.528301
267,124,44,3.15493
267,124,45,3.047435
267,124,46,3.047435
267,124,47,3.15493
267,124,48,3.15493
267,124,49,4.874282
267,124,50,35.42256
267,124,51,16.71937
267,124,52,35.42256
267,124,53,10.71207
267,124,54,6.69992
267,124,55,5.826939
267,124,56,6.69992
267,124,57,4.001908
267,124,58,3.394397
267,134,0,9.975848
267,134,1,7.294566
267,134,2,5.959704
267,134,3,5.959704
267,134,4,6.694765
267,134,5,19.5642
267,134,6,12.2221
267,134,7,9.975848
267,134,8,9.399984
267,134,9,8.886978
267,134,10,6.430393
267,134,11,5.749287
267,134,12,4.609954
267,134,13,4.609954
267,134,14,4.609954
267,134,15,4.609954
267,134,16,5.553222
267,134,17,5.037815
267,134,18,4.609954
267,134,19,7.294566
267,134,20,12.2221
267,134,21,8.012418
267,134,22,6.430393
267,134,23,4.609954
267,134,24,4.609954
267,134,25,4.609954
267,134,26,4.609954
267,134,27,4.609954
267,134,28,4.609954
267,134,29,4.609954
267,134,30,4.609954
267,134,31,8.012418
267,134,32,25.75216
267,134,33,30.58979
267,134,34,8.012418
267,134,35,8.886978
267,134,36,9.975848
267,134,37,8.886978
267,134,38,7.294566
267,134,39,6.981807
267,134,40,6.694765
267,134,41,9.399984
267,134,42,8.886978
267,134,43,6.430393
267,134,44,5.749287
267,134,45,5.553222
267,134,46,5.553222
267,134,47,5.749287
267,134,48,5.749287
267,134,49,8.886978
267,134,50,64.53936
267,134,51,30.58979
267,134,52,64.53936
267,134,53,19.5642
267,134,54,12.2221
267,134,55,10.62687
267,134,56,12.2221
267,134,57,7.294566
267,134,58,6.186109
268,105,0,10.70808
268,105,1,7.807623
268,105,2,6.369817
268,105,3,6.369817
268,105,4,7.16106
268,105,5,21.21758
268,105,6,13.15077
268,105,7,10.70808
268,105,8,10.08374
268,105,9,9.528201
268,105,10,6.876339
268,105,11,6.143545
268,105,12,4.92012
268,105,13,4.92012
268,105,14,4.92012
268,105,15,4.92012
268,105,16,5.932797
268,105,17,5.379212
268,105,18,4.92012
268,105,19,7.807623
268,105,20,13.15077
268,105,21,8.582528
268,105,22,6.876339
268,105,23,4.92012
268,105,24,4.92012
268,105,25,4.92012
268,105,26,4.92012
268,105,27,4.92012
268,105,28,4.92012
268,105,29,4.92012
268,105,30,4.92012
268,105,31,8.582528
268,105,32,28.11629
268,105,33,33.57454
268,105,34,8.582528
268,105,35,9.528201
268,105,36,10.70808
268,105,37,9.528201
268,105,38,7.807623
268,105,39,7.470377
268,105,40,7.16106
268,105,41,10.08374
268,105,42,9.528201
268,105,43,6.876339
268,105,44,6.143545
268,105,45,5.932797
268,105,46,5.932797
268,105,47,6.143545
268,105,48,6.143545
268,105,49,9.528201
268,105,50,68.88168
268,105,51,33.57454
268,105,52,68.88168
268,105,53,21.21758
268,105,54,13.15077
268,105,55,11.41483
268,105,56,13.15077
268,105,57,7.807623
268,105,58,6.613393
268,107,0,1.42608
268,107,1,1.039435
268,107,2,0.8478698
268,107,3,0.8478698
268,107,4,0.9532822
268,107,5,2.829344
268,107,6,1.751915
268,107,7,1.42608
268,107,8,1.34283
268,107,9,1.268763
268,107,10,0.9153484
268,107,11,0.8177288
268,107,12,0.6547886
268,107,13,0.6547886
268,107,14,0.6547886
268,107,15,0.6547886
268,107,16,0.7896572
268,107,17,0.7159265
268,107,18,0.6547886
268,107,19,1.039435
268,107,20,1.751915
268,107,21,1.142707
268,107,22,0.9153484
268,107,23,0.6547886
268,107,24,0.6547886
268,107,25,0.6547886
268,107,26,0.6547886
268,107,27,0.6547886
268,107,28,0.6547886
268,107,29,0.6547886
268,107,30,0.6547886
268,107,31,1.142707
268,107,32,3.752446
268,107,33,4.483908
268,107,34,1.142707
268,107,35,1.268763
268,107,36,1.42608
268,107,37,1.268763
268,107,38,1.039435
268,107,39,0.9944962
268,107,40,0.9532822
268,107,41,1.34283
268,107,42,1.268763
268,107,43,0.9153484
268,107,44,0.8177288
268,107,45,0.7896572
268,107,46,0.7896572
268,107,47,0.8177288
268,107,48,0.8177288
268,107,49,1.268763
268,107,50,9.16704
268,107,51,4.483908
268,107,52,9.16704
268,107,53,2.829344
268,107,54,1.751915
268,107,55,1.520334
268,107,56,1.751915
268,107,57,1.039435
268,107,58,0.8803179
268,207,0,8.944114
268,207,1,6.522592
268,207,2,5.321888
268,207,3,5.321888
268,207,4,5.982677
268,207,5,17.71119
268,207,6,10.98281
268,207,7,8.944114
268,207,8,8.422942
268,207,9,7.959164
268,207,10,5.744906
268,207,11,5.132911
268,207,12,4.111045
268,207,13,4.111045
268,207,14,4.111045
268,207,15,4.111045
268,207,16,4.956894
268,207,17,4.49452
268,207,18,4.111045
268,207,19,6.522592
268,207,20,10.98281
268,207,21,7.169624
268,207,22,5.744906
268,207,23,4.111045
268,207,24,4.111045
268,207,25,4.111045
268,207,26,4.111045
268,207,27,4.111045
268,207,28,4.111045
268,207,29,4.111045
268,207,30,4.111045
268,207,31,7.169624
268,207,32,23.46014
268,207,33,28.00531
268,207,34,7.169624
268,207,35,7.959164
268,207,36,8.944114
268,207,37,7.959164
268,207,38,6.522592
268,207,39,6.240979
268,207,40,5.982677
268,207,41,8.422942
268,207,42,7.959164
268,207,43,5.744906
268,207,44,5.132911
268,207,45,4.956894
268,207,46,4.956894
268,207,47,5.132911
268,207,48,5.132911
268,207,49,7.959164
268,207,50,57.55463
268,207,51,28.00531
268,207,52,57.55463
268,207,53,17.71119
268,207,54,10.98281
268,207,55,9.534035
268,207,56,10.98281
268,207,57,6.522592
268,207,58,5.525312
269,189,0,7.330621
269,189,1,5.254731
269,189,2,4.251456
269,189,3,4.251456
269,189,4,4.8015
269,189,5,15.48947
269,189,6,9.135023
269,189,7,7.330621
269,189,8,6.877775
269,189,9,6.477623
269,189,10,4.602992
269,189,11,4.095083
269,189,12,3.256611
269,189,13,3.256611
269,189,14,3.256611
269,189,15,3.256611
269,189,16,3.949805
269,189,17,3.569869
269,189,18,3.256611
269,189,19,5.254731
269,189,20,9.135023
269,189,21,5.802444
269,189,22,4.602992
269,189,23,3.256611
269,189,24,3.256611
269,189,25,3.256611
269,189,26,3.256611
269,189,27,3.256611
269,189,28,3.256611
269,189,29,3.256611
269,189,30,3.256611
269,189,31,5.802444
269,189,32,21.46087
269,189,33,26.58536
269,189,34,5.802444
269,189,35,6.477623
269,189,36,7.330621
269,189,37,6.477623
269,189,38,5.254731
269,189,39,5.017903
269,189,40,4.8015
269,189,41,6.877775
269,189,42,6.477623
269,189,43,4.602992
269,189,44,4.095083
269,189,45,3.949805
269,189,46,3.949805
269,189,47,4.095083
269,189,48,4.095083
269,189,49,6.477623
269,189,50,45.59256
269,189,51,26.58536
269,189,52,45.59256
269,189,53,15.48947
269,189,54,9.135023
269,189,55,7.847302
269,189,56,9.135023
269,189,57,5.254731
269,189,58,4.420246
270,235,0,28.04579
270,235,1,20.37974
270,235,2,16.59881
270,235,3,16.59881
270,235,4,18.67793
270,235,5,56.26561
270,235,6,34.54255
270,235,7,28.04579
270,235,8,26.39124
270,235,9,24.92102
270,235,10,17.92934
270,235,11,16.00495
270,235,12,12.79944
270,235,13,12.79944
270,235,14,12.79944
270,235,15,12.79944
270,235,16,15.45211
270,235,17,14.00124
270,235,18,12.79944
270,235,19,20.37974
270,235,20,34.54255
270,235,21,22.42276
270,235,22,17.92934
270,235,23,12.79944
270,235,24,12.79944
270,235,25,12.79944
270,235,26,12.79944
270,235,27,12.79944
270,235,28,12.79944
270,235,29,12.79944
270,235,30,12.79944
270,235,31,22.42276
270,235,32,75.17631
270,235,33,90.3614
270,235,34,22.42276
270,235,35,24.92102
270,235,36,28.04579
270,235,37,24.92102
270,235,38,20.37974
270,235,39,19.49176
270,235,40,18.67793
270,235,41,26.39124
270,235,42,24.92102
270,235,43,17.92934
270,235,44,16.00495
270,235,45,15.45211
270,235,46,15.45211
270,235,47,16.00495
270,235,48,16.00495
270,235,49,24.92102
270,235,50,179.1922
270,235,51,90.3614
270,235,52,179.1922
270,235,53,56.26561
270,235,54,34.54255
270,235,55,29.92168
270,235,56,34.54255
270,235,57,20.37974
270,235,58,17.23844
270,274,0,7.823757
270,274,1,5.673288
270,274,2,4.615982
270,274,3,4.615982
270,274,4,5.197121
270,274,5,15.81842
270,274,6,9.653307
270,274,7,7.823757
270,274,8,7.358859
270,274,9,6.946112
270,274,10,4.987804
270,274,11,4.450113
270,274,12,3.55572
270,274,13,3.55572
270,274,14,3.55572
270,274,15,3.55572
270,274,16,4.29575
270,274,17,3.89086
270,274,18,3.55572
270,274,19,5.673288
270,274,20,9.653307
270,274,21,6.24551
270,274,22,4.987804
270,274,23,3.55572
270,274,24,3.55572
270,274,25,3.55572
270,274,26,3.55572
270,274,27,3.55572
270,274,28,3.55572
270,274,29,3.55572
270,274,30,3.55572
270,274,31,6.24551
270,274,32,21.24592
270,274,33,25.64559
270,274,34,6.24551
270,274,35,6.946112
270,274,36,7.823757
270,274,37,6.946112
270,274,38,5.673288
270,274,39,5.424776
270,274,40,5.197121
270,274,41,7.358859
270,274,42,6.946112
270,274,43,4.987804
270,274,44,4.450113
270,274,45,4.29575
270,274,46,4.29575
270,274,47,4.450113
270,274,48,4.450113
270,274,49,6.946112
270,274,50,49.78008
270,274,51,25.64559
270,274,52,49.78008
270,274,53,15.81842
270,274,54,9.653307
270,274,55,8.351356
270,274,56,9.653307
270,274,57,5.673288
270,274,58,4.794695
270,277,0,9.706067
270,277,1,7.044618
270,277,2,5.734307
270,277,3,5.734307
270,277,4,6.454653
270,277,5,19.55811
270,277,6,11.96654
270,277,7,9.706067
270,277,8,9.131113
270,277,9,8.620467
270,277,10,6.195237
270,277,11,5.528639
270,277,12,4.419154
270,277,13,4.419154
270,277,14,4.419154
270,277,15,4.419154
270,277,16,5.337214
270,277,17,4.834991
270,277,18,4.419154
270,277,19,7.044618
270,277,20,11.96654
270,277,21,7.753281
270,277,22,6.195237
270,277,23,4.419154
270,277,24,4.419154
270,277,25,4.419154
270,277,26,4.419154
270,277,27,4.419154
270,277,28,4.419154
270,277,29,4.419154
270,277,30,4.419154
270,277,31,7.753281
270,277,32,26.20887
270,277,33,31.57793
270,277,34,7.753281
270,277,35,8.620467
270,277,36,9.706067
270,277,37,8.620467
270,277,38,7.044618
270,277,39,6.736744
270,277,40,6.454653
270,277,41,9.131113
270,277,42,8.620467
270,277,43,6.195237
270,277,44,5.528639
