i,j,t,r
284,556,52,65.99088
284,556,53,36.8908
284,556,54,25.69073
284,556,55,22.90869
284,556,56,25.69073
284,556,57,16.61237
284,556,58,14.35748
285,89,0,28.59913
285,89,1,22.1504
285,89,2,18.6466
285,89,3,18.6466
285,89,4,20.60192
285,89,5,46.74419
285,89,6,33.47146
285,89,7,28.59913
285,89,8,27.27565
285,89,9,26.06925
285,89,10,19.90612
285,89,11,18.07478
285,89,12,14.88048
285,89,13,14.88048
285,89,14,14.88048
285,89,15,14.88048
285,89,16,17.53699
285,89,17,16.09989
285,89,18,14.88048
285,89,19,22.1504
285,89,20,33.47146
285,89,21,23.95059
285,89,22,19.90612
285,89,23,14.88048
285,89,24,14.88048
285,89,25,14.88048
285,89,26,14.88048
285,89,27,14.88048
285,89,28,14.88048
285,89,29,14.88048
285,89,30,14.88048
285,89,31,23.95059
285,89,32,55.55628
285,89,33,61.33791
285,89,34,23.95059
285,89,35,26.06925
285,89,36,28.59913
285,89,37,26.06925
285,89,38,22.1504
285,89,39,21.34812
285,89,40,20.60192
285,89,41,27.27565
285,89,42,26.06925
285,89,43,19.90612
285,89,44,18.07478
285,89,45,17.53699
285,89,46,17.53699
285,89,47,18.07478
285,89,48,18.07478
285,89,49,26.06925
285,89,50,89.28288
285,89,51,61.33791
285,89,52,89.18037
285,89,53,46.74419
285,89,54,33.47146
285,89,55,30.05759
285,89,56,33.47146
285,89,57,22.1504
285,89,58,19.25579
285,118,0,62.93776
285,118,1,48.5565
285,118,2,40.78951
285,118,3,40.78951
285,118,4,45.11988
285,118,5,104.0124
285,118,6,73.87823
285,118,7,62.93776
285,118,8,59.97713
285,118,9,57.28253
285,118,10,43.57775
285,118,11,39.52504
285,118,12,32.47747
285,118,13,32.47747
285,118,14,32.47747
285,118,15,32.47747
285,118,16,38.33662
285,118,17,35.16465
285,118,18,32.47747
285,118,19,48.5565
285,118,20,73.87823
285,118,21,52.55981
285,118,22,43.57775
285,118,23,32.47747
285,118,24,32.47747
285,118,25,32.47747
285,118,26,32.47747
285,118,27,32.47747
285,118,28,32.47747
285,118,29,32.47747
285,118,30,32.47747
285,118,31,52.55981
285,118,32,124.2911
285,118,33,137.7161
285,118,34,52.55981
285,118,35,57.28253
285,118,36,62.93776
285,118,37,57.28253
285,118,38,48.5565
285,118,39,46.77515
285,118,40,45.11988
285,118,41,59.97713
285,118,42,57.28253
285,118,43,43.57775
285,118,44,39.52504
285,118,45,38.33662
285,118,46,38.33662
285,118,47,39.52504
285,118,48,39.52504
285,118,49,57.28253
285,118,50,242.4782
285,118,51,137.7161
285,118,52,203.7328
285,118,53,104.0124
285,118,54,73.87823
285,118,55,66.20586
285,118,56,73.87823
285,118,57,48.5565
285,118,58,42.13756
285,334,0,11.27066
285,334,1,8.727055
285,334,2,7.345573
285,334,3,7.345573
285,334,4,8.116469
285,334,5,18.43469
285,334,6,13.19335
285,334,7,11.27066
285,334,8,10.74853
285,334,9,10.27264
285,334,10,7.842133
285,334,11,7.120151
285,334,12,5.861088
285,334,13,5.861088
285,334,14,5.861088
285,334,15,5.861088
285,334,16,6.908152
285,334,17,6.341691
285,334,18,5.861088
285,334,19,8.727055
285,334,20,13.19335
285,334,21,9.436981
285,334,22,7.842133
285,334,23,5.861088
285,334,24,5.861088
285,334,25,5.861088
285,334,26,5.861088
285,334,27,5.861088
285,334,28,5.861088
285,334,29,5.861088
285,334,30,5.861088
285,334,31,9.436981
285,334,32,21.91759
285,334,33,24.20405
285,334,34,9.436981
285,334,35,10.27264
285,334,36,11.27066
285,334,37,10.27264
285,334,38,8.727055
285,334,39,8.410695
285,334,40,8.116469
285,334,41,10.74853
285,334,42,10.27264
285,334,43,7.842133
285,334,44,7.120151
285,334,45,6.908152
285,334,46,6.908152
285,334,47,7.120151
285,334,48,7.120151
285,334,49,10.27264
285,334,50,41.53649
285,334,51,24.20405
285,334,52,35.22955
285,334,53,18.43469
285,334,54,13.19335
285,334,55,11.84611
285,334,56,13.19335
285,334,57,8.727055
285,334,58,7.585735
286,287,0,0.3118936
286,287,1,0.2413682
286,287,2,0.2030978
286,287,3,0.2030978
286,287,4,0.2244506
286,287,5,0.510955
286,287,6,0.3652556
286,287,7,0.3118936
286,287,8,0.2974102
286,287,9,0.2842122
286,287,10,0.216851
286,287,11,0.1968552
286,287,12,0.162
286,287,13,0.162
286,287,14,0.162
286,287,15,0.162
286,287,16,0.190985
286,287,17,0.1753025
286,287,18,0.162
286,287,19,0.2413682
286,287,20,0.3652556
286,287,21,0.2610439
286,287,22,0.216851
286,287,23,0.162
286,287,24,0.162
286,287,25,0.162
286,287,26,0.162
286,287,27,0.162
286,287,28,0.162
286,287,29,0.162
286,287,30,0.162
286,287,31,0.2610439
286,287,32,0.6079603
286,287,33,0.6717242
286,287,34,0.2610439
286,287,35,0.2842122
286,287,36,0.3118936
286,287,37,0.2842122
286,287,38,0.2413682
286,287,39,0.2326022
286,287,40,0.2244506
286,287,41,0.2974102
286,287,42,0.2842122
286,287,43,0.216851
286,287,44,0.1968552
286,287,45,0.190985
286,287,46,0.190985
286,287,47,0.1968552
286,287,48,0.1968552
286,287,49,0.2842122
286,287,50,1.1572
286,287,51,0.6717242
286,287,52,0.9801108
286,287,53,0.510955
286,287,54,0.3652556
286,287,55,0.3278598
286,287,56,0.3652556
286,287,57,0.2413682
286,287,58,0.2097491
287,84,0,11.08777
287,84,1,8.586922
287,84,2,7.228302
287,84,3,7.228302
287,84,4,7.986472
287,84,5,18.12671
287,84,6,12.97755
287,84,7,11.08777
287,84,8,10.57448
287,84,9,10.10662
287,84,10,7.716674
287,84,11,7.006587
287,84,12,5.768099
287,84,13,5.768099
287,84,14,5.768099
287,84,15,5.768099
287,84,16,6.798067
287,84,17,6.240873
287,84,18,5.768099
287,84,19,8.586922
287,84,20,12.97755
287,84,21,9.284999
287,84,22,7.716674
287,84,23,5.768099
287,84,24,5.768099
287,84,25,5.768099
287,84,26,5.768099
287,84,27,5.768099
287,84,28,5.768099
287,84,29,5.768099
287,84,30,5.768099
287,84,31,9.284999
287,84,32,21.54631
287,84,33,23.79033
287,84,34,9.284999
287,84,35,10.10662
287,84,36,11.08777
287,84,37,10.10662
287,84,38,8.586922
287,84,39,8.27582
287,84,40,7.986472
287,84,41,10.57448
287,84,42,10.10662
287,84,43,7.716674
287,84,44,7.006587
287,84,45,6.798067
287,84,46,6.798067
287,84,47,7.006587
287,84,48,7.006587
287,84,49,10.10662
287,84,50,40.77846
287,84,51,23.79033
287,84,52,34.60144
287,84,53,18.12671
287,84,54,12.97755
287,84,55,11.65342
287,84,56,12.97755
287,84,57,8.586922
287,84,58,7.464509
287,376,0,3.039078
287,376,1,2.351583
287,376,2,1.978589
287,376,3,1.978589
287,376,4,2.186693
287,376,5,4.980504
287,376,6,3.559376
287,376,7,3.039078
287,376,8,2.897877
287,376,9,2.769214
287,376,10,2.112626
287,376,11,1.917752
287,376,12,1.578096
287,376,13,1.578096
287,376,14,1.578096
287,376,15,1.578096
287,376,16,1.860545
287,376,17,1.707721
287,376,18,1.578096
287,376,19,2.351583
287,376,20,3.559376
287,376,21,2.543368
287,376,22,2.112626
287,376,23,1.578096
287,376,24,1.578096
287,376,25,1.578096
287,376,26,1.578096
287,376,27,1.578096
287,376,28,1.578096
287,376,29,1.578096
287,376,30,1.578096
287,376,31,2.543368
287,376,32,5.927093
287,376,33,6.549486
287,376,34,2.543368
287,376,35,2.769214
287,376,36,3.039078
287,376,37,2.769214
287,376,38,2.351583
287,376,39,2.266142
287,376,40,2.186693
287,376,41,2.897877
287,376,42,2.769214
287,376,43,2.112626
287,376,44,1.917752
287,376,45,1.860545
287,376,46,1.860545
287,376,47,1.917752
287,376,48,1.917752
287,376,49,2.769214
287,376,50,11.29285
287,376,51,6.549486
287,376,52,9.561636
287,376,53,4.980504
287,376,54,3.559376
287,376,55,3.194743
287,376,56,3.559376
287,376,57,2.351583
287,376,58,2.043412
288,200,0,49.18195
288,200,1,36.58273
288,200,2,30.14697
288,200,3,30.14697
288,200,4,33.70463
288,200,5,90.9437
288,200,6,59.41296
288,200,7,49.18195
288,200,8,46.51212
288,200,9,44.11724
288,200,10,32.42897
288,200,11,29.12231
288,200,12,23.52516
288,200,13,23.52516
288,200,14,23.52516
288,200,15,23.52516
288,200,16,28.16501
288,200,17,25.63684
288,200,18,23.52516
288,200,19,36.58273
288,200,20,59.41296
288,200,21,39.99826
288,200,22,32.42897
288,200,23,23.52516
288,200,24,23.52516
288,200,25,23.52516
288,200,26,23.52516
288,200,27,23.52516
288,200,28,23.52516
288,200,29,23.52516
288,200,30,23.52516
288,200,31,39.99826
288,200,32,115.4521
288,200,33,133.4313
288,200,34,39.99826
288,200,35,44.11724
288,200,36,49.18195
288,200,37,44.11724
288,200,38,36.58273
288,200,39,35.08475
288,200,40,33.70463
288,200,41,46.51212
288,200,42,44.11724
288,200,43,32.42897
288,200,44,29.12231
288,200,45,28.16501
288,200,46,28.16501
288,200,47,29.12231
288,200,48,29.12231
288,200,49,44.11724
288,200,50,141.151
288,200,51,133.4313
288,200,52,141.151
288,200,53,90.9437
288,200,54,59.41296
288,200,55,52.17693
288,200,56,59.41296
288,200,57,36.58273
288,200,58,31.24636
288,270,0,82.652
288,270,1,61.40139
288,270,2,50.56701
288,270,3,50.56701
288,270,4,56.55449
288,270,5,153.4736
288,270,6,99.94761
288,270,7,82.652
288,270,8,78.14446
288,270,9,74.10313
288,270,10,54.4071
288,270,11,48.84332
288,270,12,39.43392
288,270,13,39.43392
288,270,14,39.43392
288,270,15,39.43392
288,270,16,47.23325
288,270,17,42.98265
288,270,18,39.43392
288,270,19,61.40139
288,270,20,99.94761
288,270,21,67.15696
288,270,22,54.4071
288,270,23,39.43392
288,270,24,39.43392
288,270,25,39.43392
288,270,26,39.43392
288,270,27,39.43392
288,270,28,39.43392
288,270,29,39.43392
288,270,30,39.43392
288,270,31,67.15696
288,270,32,195.3127
288,270,33,226.1368
288,270,34,67.15696
288,270,35,74.10313
288,270,36,82.652
288,270,37,74.10313
288,270,38,61.40139
288,270,39,58.87836
288,270,40,56.55449
288,270,41,78.14446
288,270,42,74.10313
288,270,43,54.4071
288,270,44,48.84332
288,270,45,47.23325
288,270,46,47.23325
288,270,47,48.84332
288,270,48,48.84332
288,270,49,74.10313
288,270,50,236.6035
288,270,51,226.1368
288,270,52,236.6035
288,270,53,153.4736
288,270,54,99.94761
288,270,55,87.7114
288,270,56,99.94761
288,270,57,61.40139
288,270,58,52.41682
288,437,0,65.87799
288,437,1,49.16287
288,437,2,40.58216
288,437,3,40.58216
288,437,4,45.32911
288,437,5,120.507
288,437,6,79.37083
288,437,7,65.87799
288,437,8,62.34515
288,437,9,59.17194
288,437,10,43.62803
288,437,11,39.21333
288,437,12,31.7232
288,437,13,31.7232
288,437,14,31.7232
288,437,15,31.7232
288,437,16,37.93383
288,437,17,34.55164
288,437,18,31.7232
288,437,19,49.16287
288,437,20,79.37083
288,437,21,53.70503
288,437,22,43.62803
288,437,23,31.7232
288,437,24,31.7232
288,437,25,31.7232
288,437,26,31.7232
288,437,27,31.7232
288,437,28,31.7232
288,437,29,31.7232
288,437,30,31.7232
288,437,31,53.70503
288,437,32,152.0231
288,437,33,174.8929
288,437,34,53.70503
288,437,35,59.17194
288,437,36,65.87799
288,437,37,59.17194
288,437,38,49.16287
288,437,39,47.16821
288,437,40,45.32911
288,437,41,62.34515
288,437,42,59.17194
288,437,43,43.62803
288,437,44,39.21333
288,437,45,37.93383
288,437,46,37.93383
288,437,47,39.21333
288,437,48,39.21333
288,437,49,59.17194
288,437,50,190.3392
288,437,51,174.8929
288,437,52,190.3392
288,437,53,120.507
288,437,54,79.37083
288,437,55,69.83526
288,437,56,79.37083
288,437,57,49.16287
288,437,58,42.05001
289,232,0,12.77789
289,232,1,9.496395
289,232,2,7.822344
289,232,3,7.822344
289,232,4,8.747572
289,232,5,23.69505
289,232,6,15.44671
289,232,7,12.77789
289,232,8,12.08206
289,232,9,11.4581
289,232,10,8.415766
289,232,11,7.555948
289,232,12,6.101424
289,232,13,6.101424
289,232,14,6.101424
289,232,15,6.101424
289,232,16,7.307098
289,232,17,6.650054
289,232,18,6.101424
289,232,19,9.496395
289,232,20,15.44671
289,232,21,10.38542
289,232,22,8.415766
289,232,23,6.101424
289,232,24,6.101424
289,232,25,6.101424
289,232,26,6.101424
289,232,27,6.101424
289,232,28,6.101424
289,232,29,6.101424
289,232,30,6.101424
289,232,31,10.38542
289,232,32,30.13083
289,232,33,34.86576
289,232,34,10.38542
289,232,35,11.4581
289,232,36,12.77789
289,232,37,11.4581
289,232,38,9.496395
289,232,39,9.106616
289,232,40,8.747572
289,232,41,12.08206
289,232,42,11.4581
289,232,43,8.415766
289,232,44,7.555948
289,232,45,7.307098
289,232,46,7.307098
289,232,47,7.555948
289,232,48,7.555948
289,232,49,11.4581
289,232,50,61.01424
289,232,51,34.86576
289,232,52,61.01424
289,232,53,23.69505
289,232,54,15.44671
289,232,55,13.55877
289,232,56,15.44671
289,232,57,9.496395
289,232,58,8.108212
289,416,0,0.4091048
289,416,1,0.3041441
289,416,2,0.2505716
289,416,3,0.2505716
289,416,4,0.2801827
289,416,5,0.7577916
289,416,6,0.4944168
289,416,7,0.4091048
289,416,8,0.3868541
289,416,9,0.366899
289,416,10,0.2695642
289,416,11,0.2420447
289,416,12,0.19548
289,416,13,0.19548
289,416,14,0.19548
289,416,15,0.19548
289,416,16,0.2340791
289,416,17,0.2130453
289,416,18,0.19548
289,416,19,0.3041441
289,416,20,0.4944168
289,416,21,0.3325872
289,416,22,0.2695642
289,416,23,0.19548
289,416,24,0.19548
289,416,25,0.19548
289,416,26,0.19548
289,416,27,0.19548
289,416,28,0.19548
289,416,29,0.19548
289,416,30,0.19548
289,416,31,0.3325872
289,416,32,0.9629833
289,416,33,1.113775
289,416,34,0.3325872
289,416,35,0.366899
289,416,36,0.4091048
289,416,37,0.366899
289,416,38,0.3041441
289,416,39,0.2916722
289,416,40,0.2801827
289,416,41,0.3868541
289,416,42,0.366899
289,416,43,0.2695642
289,416,44,0.2420447
289,416,45,0.2340791
289,416,46,0.2340791
289,416,47,0.2420447
289,416,48,0.2420447
289,416,49,0.366899
289,416,50,1.9548
289,416,51,1.113775
289,416,52,1.9548
289,416,53,0.7577916
289,416,54,0.4944168
289,416,55,0.4340712
289,416,56,0.4944168
289,416,57,0.3041441
289,416,58,0.2597211
289,560,0,4.542739
289,560,1,3.376496
289,560,2,2.781438
289,560,3,2.781438
289,560,4,3.110328
289,560,5,8.420802
289,560,6,5.491043
289,560,7,4.542739
289,560,8,4.295463
289,560,9,4.073718
289,560,10,2.992384
289,560,11,2.686738
289,560,12,2.169648
289,560,13,2.169648
289,560,14,2.169648
289,560,15,2.169648
289,560,16,2.598275
289,560,17,2.364695
289,560,18,2.169648
289,560,19,3.376496
289,560,20,5.491043
289,560,21,3.692482
289,560,22,2.992384
289,560,23,2.169648
289,560,24,2.169648
289,560,25,2.169648
289,560,26,2.169648
289,560,27,2.169648
289,560,28,2.169648
289,560,29,2.169648
289,560,30,2.169648
289,560,31,3.692482
289,560,32,10.7056
289,560,33,12.38593
289,560,34,3.692482
289,560,35,4.073718
289,560,36,4.542739
289,560,37,4.073718
289,560,38,3.376496
289,560,39,3.237951
289,560,40,3.110328
289,560,41,4.295463
289,560,42,4.073718
289,560,43,2.992384
289,560,44,2.686738
289,560,45,2.598275
289,560,46,2.598275
289,560,47,2.686738
289,560,48,2.686738
289,560,49,4.073718
289,560,50,21.69648
289,560,51,12.38593
289,560,52,21.69648
289,560,53,8.420802
289,560,54,5.491043
289,560,55,4.820223
289,560,56,5.491043
289,560,57,3.376496
289,560,58,2.883057
290,266,0,13.67214
290,266,1,10.16701
290,266,2,8.377278
290,266,3,8.377278
290,266,4,9.366578
290,266,5,25.30347
290,266,6,16.51978
290,266,7,13.67214
290,266,8,12.92924
290,266,9,12.26291
290,266,10,9.011832
290,266,11,8.092372
290,266,12,6.536304
290,266,13,6.536304
290,266,14,6.536304
290,266,15,6.536304
290,266,16,7.826208
290,266,17,7.123333
290,266,18,6.536304
290,266,19,10.16701
290,266,20,16.51978
290,266,21,11.11704
290,266,22,9.011832
290,266,23,6.536304
290,266,24,6.536304
290,266,25,6.536304
290,266,26,6.536304
290,266,27,6.536304
290,266,28,6.536304
290,266,29,6.536304
290,266,30,6.536304
290,266,31,11.11704
290,266,32,32.13886
290,266,33,37.15768
290,266,34,11.11704
290,266,35,12.26291
290,266,36,13.67214
290,266,37,12.26291
290,266,38,10.16701
290,266,39,9.750397
290,266,40,9.366578
290,266,41,12.92924
290,266,42,12.26291
290,266,43,9.011832
290,266,44,8.092372
290,266,45,7.826208
290,266,46,7.826208
290,266,47,8.092372
290,266,48,8.092372
290,266,49,12.26291
290,266,50,65.36304
290,266,51,37.15768
290,266,52,65.36304
290,266,53,25.30347
290,266,54,16.51978
290,266,55,14.50562
290,266,56,16.51978
290,266,57,10.16701
290,266,58,8.682978
290,446,0,59.07031
290,446,1,43.83701
290,446,2,36.08271
290,446,3,36.08271
290,446,4,40.36701
290,446,5,110.0685
290,446,6,71.49199
290,446,7,59.07031
290,446,8,55.83646
290,446,9,52.93831
290,446,10,38.83017
290,446,11,34.8498
290,446,12,28.1232
290,446,13,28.1232
290,446,14,28.1232
290,446,15,28.1232
290,446,16,33.69836
290,446,17,30.65939
290,446,18,28.1232
290,446,19,43.83701
290,446,20,71.49199
290,446,21,47.95969
290,446,22,38.83017
290,446,23,28.1232
290,446,24,28.1232
290,446,25,28.1232
290,446,26,28.1232
290,446,27,28.1232
290,446,28,28.1232
290,446,29,28.1232
290,446,30,28.1232
290,446,31,47.95969
290,446,32,140.3643
290,446,33,162.7643
290,446,34,47.95969
290,446,35,52.93831
290,446,36,59.07031
290,446,37,52.93831
290,446,38,43.83701
290,446,39,42.03051
290,446,40,40.36701
290,446,41,55.83646
290,446,42,52.93831
290,446,43,38.83017
290,446,44,34.8498
290,446,45,33.69836
290,446,46,33.69836
290,446,47,34.8498
290,446,48,34.8498
290,446,49,52.93831
290,446,50,168.7392
290,446,51,162.7643
290,446,52,168.7392
290,446,53,110.0685
290,446,54,71.49199
290,446,55,62.70177
290,446,56,71.49199
290,446,57,43.83701
290,446,58,37.40606
290,559,0,6.614042
290,559,1,4.914891
290,559,2,4.04823
290,559,3,4.04823
290,559,4,4.527209
290,559,5,12.26989
290,559,6,7.996255
290,559,7,6.614042
290,559,8,6.253708
290,559,9,5.930609
290,559,10,4.355434
290,559,11,3.910326
290,559,12,3.157416
290,559,13,3.157416
290,559,14,3.157416
290,559,15,3.157416
290,559,16,3.781507
290,559,17,3.441396
290,559,18,3.157416
290,559,19,4.914891
290,559,20,7.996255
290,559,21,5.375187
290,559,22,4.355434
290,559,23,3.157416
290,559,24,3.157416
290,559,25,3.157416
290,559,26,3.157416
290,559,27,3.157416
290,559,28,3.157416
290,559,29,3.157416
290,559,30,3.157416
290,559,31,5.375187
290,559,32,15.60621
290,559,33,18.06182
290,559,34,5.375187
290,559,35,5.930609
290,559,36,6.614042
290,559,37,5.930609
290,559,38,4.914891
290,559,39,4.713091
290,559,40,4.527209
290,559,41,6.253708
290,559,42,5.930609
290,559,43,4.355434
290,559,44,3.910326
290,559,45,3.781507
290,559,46,3.781507
290,559,47,3.910326
290,559,48,3.910326
290,559,49,5.930609
290,559,50,31.57416
290,559,51,18.06182
290,559,52,31.57416
290,559,53,12.26989
290,559,54,7.996255
290,559,55,7.018439
290,559,56,7.996255
290,559,57,4.914891
290,559,58,4.196217
291,267,0,13.34519
291,267,1,9.926243
291,267,2,8.179886
291,267,3,8.179886
291,267,4,9.145259
291,267,5,24.67887
291,267,6,16.12161
291,267,7,13.34519
291,267,8,12.62069
291,267,9,11.9708
291,267,10,8.799108
291,267,11,7.901845
291,267,12,6.383088
291,267,13,6.383088
291,267,14,6.383088
291,267,15,6.383088
291,267,16,7.642086
291,267,17,6.956079
291,267,18,6.383088
291,267,19,9.926243
291,267,20,16.12161
291,267,21,10.85307
291,267,22,8.799108
291,267,23,6.383088
291,267,24,6.383088
291,267,25,6.383088
291,267,26,6.383088
291,267,27,6.383088
291,267,28,6.383088
291,267,29,6.383088
291,267,30,6.383088
291,267,31,10.85307
291,267,32,31.331
291,267,33,36.21133
291,267,34,10.85307
291,267,35,11.9708
291,267,36,13.34519
291,267,37,11.9708
291,267,38,9.926243
291,267,39,9.519761
291,267,40,9.145259
291,267,41,12.62069
291,267,42,11.9708
291,267,43,8.799108
291,267,44,7.901845
291,267,45,7.642086
291,267,46,7.642086
291,267,47,7.901845
291,267,48,7.901845
291,267,49,11.9708
291,267,50,63.83088
291,267,51,36.21133
291,267,52,63.83088
291,267,53,24.67887
291,267,54,16.12161
291,267,55,14.15793
291,267,56,16.12161
291,267,57,9.926243
291,267,58,8.478206
291,487,0,10.12484
291,487,1,7.522629
291,487,2,6.195659
291,487,3,6.195659
291,487,4,6.929014
291,487,5,18.79232
291,487,6,12.24225
291,487,7,10.12484
291,487,8,9.572935
291,487,9,9.078086
291,487,10,6.666004
291,487,11,5.984529
291,487,12,4.83192
291,487,13,4.83192
291,487,14,4.83192
291,487,15,4.83192
291,487,16,5.787313
291,487,17,5.266639
291,487,18,4.83192
291,487,19,7.522629
291,487,20,12.24225
291,487,21,8.227486
291,487,22,6.666004
291,487,23,4.83192
291,487,24,4.83192
291,487,25,4.83192
291,487,26,4.83192
291,487,27,4.83192
291,487,28,4.83192
291,487,29,4.83192
291,487,30,4.83192
291,487,31,8.227486
291,487,32,23.90927
291,487,33,27.6774
291,487,34,8.227486
291,487,35,9.078086
291,487,36,10.12484
291,487,37,9.078086
291,487,38,7.522629
291,487,39,7.21363
291,487,40,6.929014
291,487,41,9.572935
291,487,42,9.078086
291,487,43,6.666004
291,487,44,5.984529
291,487,45,5.787313
291,487,46,5.787313
291,487,47,5.984529
291,487,48,5.984529
291,487,49,9.078086
291,487,50,48.3192
291,487,51,27.6774
291,487,52,48.3192
291,487,53,18.79232
291,487,54,12.24225
291,487,55,10.74429
291,487,56,12.24225
291,487,57,7.522629
291,487,58,6.422232
291,536,0,8.244949
291,536,1,6.129989
291,536,2,5.0504
291,536,3,5.0504
291,536,4,5.64713
291,536,5,15.26913
291,536,6,9.963797
291,536,7,8.244949
291,536,8,7.796619
291,536,9,7.394533
291,536,10,5.433145
291,536,11,4.878561
291,536,12,3.940128
291,536,13,3.940128
291,536,14,3.940128
291,536,15,3.940128
291,536,16,4.718031
291,536,17,4.294134
291,536,18,3.940128
291,536,19,6.129989
291,536,20,9.963797
291,536,21,6.703144
291,536,22,5.433145
291,536,23,3.940128
291,536,24,3.940128
291,536,25,3.940128
291,536,26,3.940128
291,536,27,3.940128
291,536,28,3.940128
291,536,29,3.940128
291,536,30,3.940128
291,536,31,6.703144
291,536,32,19.4013
291,536,33,22.43732
291,536,34,6.703144
291,536,35,7.394533
291,536,36,8.244949
291,536,37,7.394533
291,536,38,6.129989
291,536,39,5.878661
291,536,40,5.64713
291,536,41,7.796619
291,536,42,7.394533
291,536,43,5.433145
291,536,44,4.878561
291,536,45,4.718031
291,536,46,4.718031
291,536,47,4.878561
291,536,48,4.878561
291,536,49,7.394533
291,536,50,39.40128
291,536,51,22.43732
291,536,52,39.40128
291,536,53,15.26913
291,536,54,9.963797
291,536,55,8.747986
291,536,56,9.963797
291,536,57,6.129989
291,536,58,5.234786
291,559,0,6.916535
291,559,1,5.140465
291,559,2,4.234361
291,559,3,4.234361
291,559,4,4.735158
291,559,5,12.82447
291,559,6,8.360915
291,559,7,6.916535
291,559,8,6.539936
291,559,9,6.202229
291,559,10,4.555563
291,559,11,4.090168
291,559,12,3.302856
291,559,13,3.302856
291,559,14,3.302856
291,559,15,3.302856
291,559,16,3.955471
291,559,17,3.599824
291,559,18,3.302856
291,559,19,5.140465
291,559,20,8.360915
291,559,21,5.621653
291,559,22,4.555563
291,559,23,3.302856
291,559,24,3.302856
291,559,25,3.302856
291,559,26,3.302856
291,559,27,3.302856
291,559,28,3.302856
291,559,29,3.302856
291,559,30,3.302856
291,559,31,5.621653
291,559,32,16.30666
291,559,33,18.86829
291,559,34,5.621653
291,559,35,6.202229
291,559,36,6.916535
291,559,37,6.202229
291,559,38,5.140465
291,559,39,4.929494
291,559,40,4.735158
291,559,41,6.539936
291,559,42,6.202229
291,559,43,4.555563
291,559,44,4.090168
291,559,45,3.955471
291,559,46,3.955471
291,559,47,4.090168
291,559,48,4.090168
291,559,49,6.202229
291,559,50,33.02856
291,559,51,18.86829
291,559,52,33.02856
291,559,53,12.82447
291,559,54,8.360915
291,559,55,7.339158
291,559,56,8.360915
291,559,57,5.140465
291,559,58,4.389093
292,293,0,5.722122
292,293,1,4.346555
292,293,2,3.621137
292,293,3,3.621137
292,293,4,4.024097
292,293,5,9.899249
292,293,6,6.797779
292,293,7,5.722122
292,293,8,5.435428
292,293,9,5.176091
292,293,10,3.880169
292,293,11,3.504171
292,293,12,2.857968
292,293,13,2.857968
292,293,14,2.857968
292,293,15,2.857968
292,293,16,3.394525
292,293,17,3.103224
292,293,18,2.857968
292,293,19,4.346555
292,293,20,6.797779
292,293,21,4.725192
292,293,22,3.880169
292,293,23,2.857968
292,293,24,2.857968
292,293,25,2.857968
292,293,26,2.857968
292,293,27,2.857968
292,293,28,2.857968
292,293,29,2.857968
292,293,30,2.857968
292,293,31,4.725192
292,293,32,12.10916
292,293,33,13.63061
292,293,34,4.725192
292,293,35,5.176091
292,293,36,5.722122
292,293,37,5.176091
292,293,38,4.346555
292,293,39,4.179115
292,293,40,4.024097
292,293,41,5.435428
292,293,42,5.176091
292,293,43,3.880169
292,293,44,3.504171
292,293,45,3.394525
292,293,46,3.394525
292,293,47,3.504171
292,293,48,3.504171
292,293,49,5.176091
292,293,50,27.40251
292,293,51,13.63061
292,293,52,21.87666
292,293,53,9.899249
292,293,54,6.797779
292,293,55,6.040744
292,293,56,6.797779
292,293,57,4.346555
292,293,58,3.746181
292,485,0,41.84979
292,485,1,31.84699
292,485,2,26.55729
292,485,3,26.55729
292,485,4,29.49691
292,485,5,72.00407
292,485,6,49.64651
292,485,7,41.84979
292,485,8,39.76801
292,485,9,37.88352
292,485,10,28.4473
292,485,11,25.70344
292,485,12,20.98137
292,485,13,20.98137
292,485,14,20.98137
292,485,15,20.98137
292,485,16,24.90278
292,485,17,22.77451
292,485,18,20.98137
292,485,19,31.84699
292,485,20,49.64651
292,485,21,34.60397
292,485,22,28.4473
292,485,23,20.98137
292,485,24,20.98137
292,485,25,20.98137
292,485,26,20.98137
292,485,27,20.98137
292,485,28,20.98137
292,485,29,20.98137
292,485,30,20.98137
292,485,31,34.60397
292,485,32,87.8242
292,485,33,98.6629
292,485,34,34.60397
292,485,35,37.88352
292,485,36,41.84979
292,485,37,37.88352
292,485,38,31.84699
292,485,39,30.62693
292,485,40,29.49691
292,485,41,39.76801
292,485,42,37.88352
292,485,43,28.4473
292,485,44,25.70344
292,485,45,24.90278
292,485,46,24.90278
292,485,47,25.70344
292,485,48,25.70344
292,485,49,37.88352
292,485,50,194.8527
292,485,51,98.6629
292,485,52,156.6675
292,485,53,72.00407
292,485,54,49.64651
292,485,55,44.16157
292,485,56,49.64651
292,485,57,31.84699
292,485,58,27.46983
293,95,0,130.9126
293,95,1,99.07914
293,95,2,82.38484
293,95,3,82.38484
293,95,4,91.65041
293,95,5,229.0245
293,95,6,155.9683
293,95,7,130.9126
293,95,8,124.2587
293,95,9,118.2484
293,95,10,88.33868
293,95,11,79.69907
293,95,12,64.89084
293,95,13,64.89084
293,95,14,64.89084
293,95,15,64.89084
293,95,16,77.18289
293,95,17,70.50512
293,95,18,64.89084
293,95,19,99.07914
293,95,20,155.9683
