stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:StopPlace:39901,,Stordal stavkyrkje,,62.383762,7.015689,,,1,,2,,,700
NSR:StopPlace:39902,,Klauset,,62.67174,6.721911,,,1,,2,,,700
NSR:StopPlace:39909,,Gjelstein,,62.64022,6.81817,,,1,,2,,,700
NSR:StopPlace:39904,,Store Kalvøy hurtigbåtkai,,62.526997,6.20411,,,1,,2,,,1000
NSR:StopPlace:39905,,Kleiva,,62.223274,7.15642,,,1,,2,,,700
NSR:StopPlace:39906,,Kleiva,,62.692825,6.37926,,,1,,2,,,700
NSR:StopPlace:39911,,Storegjerdet kryss Småledbakk,,62.304752,6.901989,,,1,,2,,,700
NSR:StopPlace:39912,,Kleivane,,62.462482,6.119395,,,1,,2,,,700
NSR:StopPlace:39913,,Storeide nord,,62.105682,5.633792,,,1,,2,,,700
NSR:StopPlace:39914,,Kleivane tankanlegg,,62.461704,6.124042,,,1,,2,,,700
NSR:StopPlace:39910,,Kleiva,,63.06999,7.597914,,,1,,2,,,700
NSR:StopPlace:40908,,Bondalseidet,,62.1485,6.295921,,,1,,2,,,700
NSR:StopPlace:39919,,Kleive eldreboliger,,62.793034,7.624683,,,1,,2,,,700
NSR:StopPlace:40909,,Skjegstad,,62.790936,7.603021,,,1,,2,,,700
NSR:StopPlace:40906,,Bolsøya skole,,62.73079,7.321514,,,1,,2,,,700
NSR:StopPlace:40907,,Nordal Inge Brudevoll,,62.07202,5.818728,,,1,,2,,,700
NSR:StopPlace:39915,,Løvikneset,,62.644814,6.814525,,,1,,2,,,700
NSR:StopPlace:39916,,Storeide sør,,62.10595,5.609522,,,1,,2,,,700
NSR:StopPlace:40905,,Skjeggstad,,62.579945,7.149769,,,1,,2,,,700
NSR:StopPlace:40902,,Bolsønes,,62.739723,7.199777,,,1,,2,,,700
NSR:StopPlace:39917,,Kleive,,62.7945,7.63247,,,1,,2,,,700
NSR:StopPlace:40903,,Nordal snuplass,,62.070236,5.829889,,,1,,2,,,700
NSR:StopPlace:39918,,Storfjordvegen,,62.429413,6.418671,,,1,,2,,,700
NSR:StopPlace:40900,,Nordmarka skisenter,,63.01306,8.653405,,,1,,2,,,700
NSR:StopPlace:40901,,Nordal,,62.081505,5.803384,,,1,,2,,,700
NSR:StopPlace:39922,,Kleive kirke,,62.799107,7.657261,,,1,,2,,,700
NSR:StopPlace:39923,,Storgata,,62.147152,6.066245,,,1,,2,,,700
NSR:StopPlace:39925,,Kleivehallen,,62.79278,7.658479,,,1,,2,,,700
NSR:StopPlace:40919,,Norddal,,62.254723,7.233921,,,1,,2,,,700
NSR:StopPlace:40918,,Borgund vgs. Brusdalsvegen,,62.46857,6.37243,,,1,,2,,,700
NSR:StopPlace:39926,,Storgata,,62.736645,7.157082,,,1,,2,,,700
NSR:StopPlace:40915,,Borgund vgs.,,62.468887,6.376118,,,1,,2,,,700
NSR:StopPlace:39927,,Kleppeskiftet,,62.235237,5.806753,,,1,,2,,,700
NSR:StopPlace:40916,,Skjeggstadneset,,62.586628,7.14281,,,1,,2,,,700
NSR:StopPlace:40913,,Borgestrandskiftet,,62.93781,7.177017,,,1,,2,,,700
NSR:StopPlace:39928,,Storgjerdet,,62.303783,6.902413,,,1,,2,,,700
NSR:StopPlace:39929,,Kleven,,62.321346,5.837975,,,1,,2,,,700
NSR:StopPlace:40912,,Nordbyen skole,,62.754406,7.22309,,,1,,2,,,700
NSR:StopPlace:39933,,Folland nedre,,63.000687,7.478969,,,1,,2,,,700
NSR:StopPlace:38601,,Espset,,63.259876,8.392684,,,1,,2,,,700
NSR:StopPlace:39935,,Gjemnes skole,,62.957012,7.781089,,,1,,2,,,700
NSR:StopPlace:39936,,Storheim,,62.381687,7.04713,,,1,,2,,,700
NSR:StopPlace:38605,,Øverås nord,,62.643734,6.933984,,,1,,2,,,700
NSR:StopPlace:38604,,Løkkemyrveien,,63.109287,7.784959,,,1,,2,,,700
NSR:StopPlace:38603,,Øverås aust,,62.641422,6.94311,,,1,,2,,,700
NSR:StopPlace:38602,,Hammervoll,,62.774086,8.046475,,,1,,2,,,700
NSR:StopPlace:38609,,Fabrikken,,62.51313,6.284221,,,1,,2,,,700
NSR:StopPlace:38608,,Øverås vest,,62.6415,6.927389,,,1,,2,,,700
NSR:StopPlace:40928,,Botterli,,62.834778,7.801762,,,1,,2,,,700
NSR:StopPlace:40929,,Nordlandet skole,,63.388035,8.699785,,,1,,2,,,700
NSR:StopPlace:38606,,Hamna,,62.70953,6.6908,,,1,,2,,,700
NSR:StopPlace:39937,,Klipa,,63.02263,7.67051,,,1,,2,,,700
NSR:StopPlace:40927,,Nordheim,,63.222267,8.213307,,,1,,2,,,700
NSR:StopPlace:39939,,Storholt,,63.097027,9.436261,,,1,,2,,,700
NSR:StopPlace:40924,,Nordheim,,62.76667,6.465558,,,1,,2,,,700
NSR:StopPlace:40925,,Botnen gamlevegen,,62.30567,5.856206,,,1,,2,,,700
NSR:StopPlace:40922,,Botnen,,62.30346,5.852632,,,1,,2,,,700
NSR:StopPlace:40923,,Skjelbostad,,62.49746,7.548434,,,1,,2,,,700
NSR:StopPlace:40920,,Boråsvegen,,62.74143,7.181684,,,1,,2,,,700
NSR:StopPlace:40921,,Norddal Dalsbygda skule,,62.250004,7.236026,,,1,,2,,,700
NSR:StopPlace:39944,,Klipra øst,,62.471497,6.181481,,,1,,2,,,700
NSR:StopPlace:38612,,Hamnsund,,62.534184,6.267628,,,1,,2,,,700
NSR:StopPlace:38611,,Øvre Berg,,62.74825,7.227854,,,1,,2,,,700
NSR:StopPlace:38610,,Hamnevik,,62.697132,7.431944,,,1,,2,,,700
NSR:StopPlace:39946,,Stormyr,,62.859825,7.861924,,,1,,2,,,700
NSR:StopPlace:39947,,Klokk,,62.426483,6.778112,,,1,,2,,,700
NSR:StopPlace:38616,,Hamresvingen,,62.576855,7.538043,,,1,,2,,,700
NSR:StopPlace:39940,,Gjendemshammeren,,62.738598,7.158748,,,1,,2,,,700
NSR:StopPlace:39941,,Klipra,,62.471497,6.17553,,,1,,2,,,700
NSR:StopPlace:38613,,Fagerenga,,62.971363,7.434765,,,1,,2,,,700
NSR:StopPlace:38618,,Realskolen,,62.564644,7.690985,,,1,,2,,,700
NSR:StopPlace:38617,,Fagerengbogen,,62.972347,7.427858,,,1,,2,,,700
NSR:StopPlace:40937,,Brandal,,62.401047,6.008173,,,1,,2,,,700
NSR:StopPlace:39948,,Klokkstranda,,62.43013,6.770324,,,1,,2,,,700
NSR:StopPlace:40938,,Nordlandskrysset,,63.112633,7.75408,,,1,,2,,,700
NSR:StopPlace:40935,,Nordlandet Sundbåtkai,,63.110165,7.745403,,,1,,2,,,700
NSR:StopPlace:40936,,Skjeltene,,62.5929,6.287524,,,1,,2,,,700
NSR:StopPlace:40933,,Nordlandet Sundbåtkai,,63.11088,7.744063,,,1,,2,,,1000
NSR:StopPlace:40932,,Brakstad,,62.582783,7.917842,,,1,,2,,,700
NSR:StopPlace:39950,,Gjengstø,,63.098125,8.342451,,,1,,2,,,700
NSR:StopPlace:39955,,Gjengstøen,,63.04679,7.403781,,,1,,2,,,700
NSR:StopPlace:39956,,Storneset,,63.224606,8.513873,,,1,,2,,,700
NSR:StopPlace:38621,,Fagerlia,,62.885986,7.967775,,,1,,2,,,700
NSR:StopPlace:39957,,Klokkerhaugen Vestlandske,,62.388,6.576294,,,1,,2,,,700
NSR:StopPlace:39951,,Klokkerhaugen nord,,62.389355,6.577603,,,1,,2,,,700
NSR:StopPlace:39952,,Stornes,,63.435696,7.881147,,,1,,2,,,700
NSR:StopPlace:39953,,Storneset,,62.299145,5.736848,,,1,,2,,,700
NSR:StopPlace:38625,,Fagerlia videregående,,62.473633,6.229631,,,1,,2,,,700
NSR:StopPlace:39954,,Klokkerhaugen syd,,62.38556,6.57769,,,1,,2,,,700
NSR:StopPlace:38624,,Handlaren,,62.85217,8.5202,,,1,,2,,,700
NSR:StopPlace:38628,,Øvre Engvika,,63.043446,7.667133,,,1,,2,,,700
NSR:StopPlace:40948,,Skjeltene nord,,62.59437,6.295468,,,1,,2,,,700
NSR:StopPlace:40946,,Hopen sentrum,,63.459595,8.01543,,,1,,2,,,700
NSR:StopPlace:40947,,Brannhol,,62.795387,8.140491,,,1,,2,,,700
NSR:StopPlace:40944,,Nordmørssenteret,,63.11014,7.772505,,,1,,2,,,700
NSR:StopPlace:40942,,Skjeltene ferjekai,,62.59202,6.281011,,,1,,2,,,700
NSR:StopPlace:40943,,Brandsæter,,62.88977,7.363268,,,1,,2,,,700
NSR:StopPlace:40940,,Brandsæter sør,,62.886032,7.349953,,,1,,2,,,700
NSR:StopPlace:40941,,Nordmøre fisk,,63.058155,7.451377,,,1,,2,,,700
NSR:StopPlace:39961,,Gjerde,,62.25789,5.917228,,,1,,2,,,700
NSR:StopPlace:38630,,Fagerlivegen,,62.743427,7.16631,,,1,,2,,,700
NSR:StopPlace:38634,,Rabben,,62.29693,5.649511,,,1,,2,,,700
NSR:StopPlace:38633,,Øvre Jarnes,,62.390263,6.546515,,,1,,2,,,700
NSR:StopPlace:38631,,Øvre Jarnes øst,,62.388523,6.550856,,,1,,2,,,700
NSR:StopPlace:39962,,Klokset,,62.772926,8.019502,,,1,,2,,,700
NSR:StopPlace:38638,,Øvre Rindal skole,,63.095634,9.273734,,,1,,2,,,700
NSR:StopPlace:39963,,Storvik,,62.80321,7.00654,,,1,,2,,,700
NSR:StopPlace:38637,,Hankane,,62.434746,6.306317,,,1,,2,,,700
NSR:StopPlace:39964,,Klubben,,63.07503,7.659734,,,1,,2,,,700
NSR:StopPlace:38636,,Øvre Kongefaret,,62.861805,7.177034,,,1,,2,,,700
NSR:StopPlace:39965,,Storvik,,62.975655,7.304849,,,1,,2,,,700
NSR:StopPlace:38635,,Fagerlivegen kryss,,62.47238,6.220292,,,1,,2,,,700
NSR:StopPlace:38639,,Fagerslett,,62.46637,6.262763,,,1,,2,,,700
NSR:StopPlace:40959,,Bratset,,63.170677,8.53694,,,1,,2,,,700
NSR:StopPlace:40957,,Bratset,,62.807297,7.688112,,,1,,2,,,700
NSR:StopPlace:40958,,Notøy,,62.31146,5.706792,,,1,,2,,,700
NSR:StopPlace:40955,,Brastadskiftet,,62.583614,7.105174,,,1,,2,,,700
NSR:StopPlace:40956,,Norvika,,62.58677,7.460875,,,1,,2,,,700
NSR:StopPlace:40953,,Skjelvik,,62.907288,7.426364,,,1,,2,,,700
NSR:StopPlace:40951,,Nordvika,,63.43783,8.142848,,,1,,2,,,700
NSR:StopPlace:40952,,Brastad,,62.59293,7.102759,,,1,,2,,,700
NSR:StopPlace:39971,,Storvikvegen,,62.736294,7.127217,,,1,,2,,,700
NSR:StopPlace:39972,,Gjerde,,63.305187,8.423253,,,1,,2,,,700
NSR:StopPlace:39977,,Gjerdehaugen,,62.753197,7.21052,,,1,,2,,,700
NSR:StopPlace:38645,,Hannasvik,,63.16017,7.951484,,,1,,2,,,700
NSR:StopPlace:39978,,Knardal,,62.17857,5.750804,,,1,,2,,,700
NSR:StopPlace:38644,,Øvre Roald,,62.582584,6.11845,,,1,,2,,,700
NSR:StopPlace:39979,,Strand,,62.101467,5.504673,,,1,,2,,,700
NSR:StopPlace:38642,,Hankanekrysset,,62.43863,6.322812,,,1,,2,,,700
NSR:StopPlace:39973,,Tjørvåg nord,,62.28822,5.733035,,,1,,2,,,700
NSR:StopPlace:38648,,Hanset,,62.707573,7.943779,,,1,,2,,,700
NSR:StopPlace:39974,,Storøya,,62.978756,8.797019,,,1,,2,,,700
NSR:StopPlace:38647,,Øvre Sæter,,62.99852,8.991325,,,1,,2,,,700
NSR:StopPlace:39975,,Klætten,,63.124504,8.353674,,,1,,2,,,700
NSR:StopPlace:39976,,Storås,,62.251907,7.182987,,,1,,2,,,700
NSR:StopPlace:38646,,Fagervikan,,62.543415,7.149227,,,1,,2,,,700
NSR:StopPlace:40968,,Brattvik,,62.928234,8.159685,,,1,,2,,,700
NSR:StopPlace:40965,,Nybø,,62.479424,6.768289,,,1,,2,,,700
NSR:StopPlace:40962,,Bratteberg skule,,62.150265,6.111886,,,1,,2,,,700
NSR:StopPlace:40961,,Notøy snuplass,,62.309605,5.684222,,,1,,2,,,700
NSR:StopPlace:39067,,Langdal,,62.364117,7.560264,,,1,,2,,,700
NSR:StopPlace:40057,,Straumsheim,,62.334076,6.58463,,,1,,2,,,700
NSR:StopPlace:39068,,Sølsnes ferjekai,,62.684937,7.463997,,,1,,2,,,700
NSR:StopPlace:41388,,Tverrveien,,63.12066,7.78278,,,1,,2,,,700
NSR:StopPlace:39069,,Flisnes,,62.4308,6.411631,,,1,,2,,,700
NSR:StopPlace:41385,,Skår ferjekai,,62.17922,6.533571,,,1,,2,,,1000
NSR:StopPlace:40054,,Korsmyra,,62.135777,7.185087,,,1,,2,,,700
NSR:StopPlace:40055,,Straumshamn Straume,,62.066757,6.067216,,,1,,2,,,700
NSR:StopPlace:41386,,Drageidet,,63.347054,8.525134,,,1,,2,,,700
NSR:StopPlace:40052,,Straumshamn Småvik,,62.065346,6.06606,,,1,,2,,,700
NSR:StopPlace:39063,,Søberget,,63.080807,7.783426,,,1,,2,,,700
NSR:StopPlace:41384,,Ravnebakken,,62.75461,7.228013,,,1,,2,,,700
NSR:StopPlace:39064,,Flemsetra,,62.914337,8.026242,,,1,,2,,,700
NSR:StopPlace:39065,,Langbakkan,,63.06864,7.48811,,,1,,2,,,700
NSR:StopPlace:41381,,Drabløs,,62.304348,6.626156,,,1,,2,,,700
NSR:StopPlace:40051,,Korshaug,,62.3532,5.945087,,,1,,2,,,700
NSR:StopPlace:39066,,Søbstad,,63.03644,7.546185,,,1,,2,,,700
NSR:StopPlace:39070,,Langdalen,,63.04003,7.532402,,,1,,2,,,700
NSR:StopPlace:39072,,Lange,,62.715252,7.928917,,,1,,2,,,700
NSR:StopPlace:39073,,Søndre Torset,,63.23576,8.575466,,,1,,2,,,700
NSR:StopPlace:40058,,Korsneset,,62.3755,6.031875,,,1,,2,,,700
NSR:StopPlace:40059,,Gjevenes,,62.363155,6.408411,,,1,,2,,,700
NSR:StopPlace:39078,,Tustna barne- og ungdomsskole,,63.158222,7.962329,,,1,,2,,,700
NSR:StopPlace:41398,,Reinset,,62.80731,8.506735,,,1,,2,,,700
NSR:StopPlace:40067,,Korsvika,,63.012264,8.52614,,,1,,2,,,700
NSR:StopPlace:40068,,Strømseter,,63.040825,7.618061,,,1,,2,,,700
NSR:StopPlace:39079,,Flisneskrysset,,62.432484,6.409764,,,1,,2,,,700
NSR:StopPlace:41396,,Reiakvam øst,,62.48467,6.485013,,,1,,2,,,700
NSR:StopPlace:40065,,Straumsvik skole,,63.257835,8.361085,,,1,,2,,,700
NSR:StopPlace:41394,,Reiakvam vest,,62.481983,6.464665,,,1,,2,,,700
NSR:StopPlace:40064,,Gjevenes snuplass,,62.35831,6.404574,,,1,,2,,,700
NSR:StopPlace:39075,,Lerheimskaia,,62.444412,6.189066,,,1,,2,,,700
NSR:StopPlace:39076,,Sør-Heggdal,,62.68377,6.770345,,,1,,2,,,700
NSR:StopPlace:41393,,Dragseth,,63.05626,7.866628,,,1,,2,,,700
NSR:StopPlace:40062,,Straumsnes skole,,63.03581,8.04097,,,1,,2,,,700
NSR:StopPlace:41390,,Dragneset,,62.65142,6.793164,,,1,,2,,,700
NSR:StopPlace:40060,,Straumsholmen,,63.009815,7.30883,,,1,,2,,,700
NSR:StopPlace:41391,,Reiakvam,,62.483414,6.474618,,,1,,2,,,700
NSR:StopPlace:39082,,Sørdal,,62.059677,5.712932,,,1,,2,,,700
NSR:StopPlace:39083,,Langlia,,63.04799,9.200036,,,1,,2,,,700
NSR:StopPlace:39084,,Tollinspektør Flors gate,,63.1167,7.72377,,,1,,2,,,700
NSR:StopPlace:40069,,Gjevik,,63.442028,8.136076,,,1,,2,,,700
NSR:StopPlace:39089,,Flovik,,62.693073,7.402553,,,1,,2,,,700
NSR:StopPlace:40079,,Gjøra,,62.55012,9.114486,,,1,,2,,,700
NSR:StopPlace:40076,,Gjøa,,62.444897,7.838944,,,1,,2,,,700
NSR:StopPlace:40077,,Kragset butikken,,62.173977,5.440811,,,1,,2,,,700
NSR:StopPlace:40074,,Krabbvågen,,63.057255,7.495111,,,1,,2,,,700
NSR:StopPlace:40075,,Studentheimane,,62.147236,6.095327,,,1,,2,,,700
NSR:StopPlace:39087,,Sørebrandal,,62.167297,5.56091,,,1,,2,,,700
NSR:StopPlace:40072,,Kortgarden,,62.778397,7.622975,,,1,,2,,,700
NSR:StopPlace:40073,,Stubøen,,62.779877,8.089447,,,1,,2,,,700
NSR:StopPlace:40070,,Korsvika terrasse,,62.45628,6.112911,,,1,,2,,,700
NSR:StopPlace:40071,,Strømskag,,63.37435,7.797056,,,1,,2,,,700
NSR:StopPlace:39092,,Vonheim,,63.198235,8.006542,,,1,,2,,,700
NSR:StopPlace:39094,,Fluevåg havn,,62.129295,5.41007,,,1,,2,,,700
NSR:StopPlace:39095,,Sørhalsnes,,63.147976,8.062996,,,1,,2,,,700
NSR:StopPlace:39090,,Sørestranda,,62.542397,6.125154,,,1,,2,,,700
NSR:StopPlace:40089,,Gjøsund,,62.53388,6.125057,,,1,,2,,,700
NSR:StopPlace:39096,,Langmyra skole,,62.743675,7.182778,,,1,,2,,,700
NSR:StopPlace:40085,,Støbakk,,62.48043,6.040875,,,1,,2,,,700
NSR:StopPlace:40086,,Støbakk kryss,,62.476765,6.039336,,,1,,2,,,700
NSR:StopPlace:39098,,Langmyrveien Holstbrua,,62.74311,7.169521,,,1,,2,,,700
NSR:StopPlace:39099,,Flydal,,62.57277,7.793598,,,1,,2,,,700
NSR:StopPlace:40081,,Stupeneset,,62.312855,6.104755,,,1,,2,,,700
NSR:StopPlace:40080,,Kragset gamleskulen,,62.169456,5.439796,,,1,,2,,,700
NSR:StopPlace:40098,,Krematoriet,,62.47339,6.234,,,1,,2,,,700
NSR:StopPlace:40096,,Sulesund ferjekai,,62.395233,6.165057,,,1,,2,,,700
NSR:StopPlace:40097,,Glamox,,62.73975,7.188794,,,1,,2,,,700
NSR:StopPlace:40094,,Sula ungdomsskule,,62.440662,6.215876,,,1,,2,,,700
NSR:StopPlace:40092,,Gjøsundsæter,,62.527447,6.119261,,,1,,2,,,700
NSR:StopPlace:40093,,Kreklingen,,62.47593,6.238519,,,1,,2,,,700
NSR:StopPlace:40090,,Kravika,,62.786343,6.465593,,,1,,2,,,700
NSR:StopPlace:40091,,Stølan,,62.878895,8.214567,,,1,,2,,,700
NSR:StopPlace:35503,,Skauset,,61.905327,6.154703,,,1,,2,,,700
NSR:StopPlace:35500,,Skauset vest,,61.904926,6.147341,,,1,,2,,,700
NSR:StopPlace:35505,,Skrede vest,,61.91372,6.295861,,,1,,2,,,700
NSR:StopPlace:35508,,Skrede,,61.916393,6.30456,,,1,,2,,,700
NSR:StopPlace:35514,,Rognes,,61.92843,6.354654,,,1,,2,,,700
NSR:StopPlace:35512,,Skrede aust,,61.921,6.319311,,,1,,2,,,700
NSR:StopPlace:35517,,Holmøyane grendahus,,61.935062,6.403396,,,1,,2,,,700
NSR:StopPlace:35519,,Holmøyane,,61.935844,6.412107,,,1,,2,,,700
NSR:StopPlace:35525,,Holmøyvik,,61.93703,6.445799,,,1,,2,,,700
NSR:StopPlace:35522,,Storevik,,61.937305,6.429914,,,1,,2,,,700
NSR:StopPlace:41308,,Raknes,,62.717342,6.725286,,,1,,2,,,700
NSR:StopPlace:41305,,Rafteset,,62.29385,5.738781,,,1,,2,,,700
NSR:StopPlace:41306,,Dalsbygda snuplass,,62.541306,7.900432,,,1,,2,,,700
NSR:StopPlace:41303,,Rabbevågskiftet,,62.470703,6.339677,,,1,,2,,,700
NSR:StopPlace:43965,,Buvikkrysset E39,,63.307293,10.174458,,,1,,2,,,700
NSR:StopPlace:41301,,Rabben,,62.794773,6.898655,,,1,,2,,,700
NSR:StopPlace:41302,,Velledalen Montessoriskule,,62.291832,6.647004,,,1,,2,,,700
NSR:StopPlace:41318,,Rakvåg nord,,62.71712,6.749924,,,1,,2,,,700
NSR:StopPlace:41319,,Ramslia,,62.950382,8.151746,,,1,,2,,,700
NSR:StopPlace:41317,,Damhaugen,,62.8447,7.22683,,,1,,2,,,700
NSR:StopPlace:42645,,Mjøa,,63.147022,9.640891,,,1,,2,,,700
NSR:StopPlace:41315,,Rakvåg,,62.712402,6.737951,,,1,,2,,,700
NSR:StopPlace:41312,,Dalset,,62.854553,7.17656,,,1,,2,,,700
NSR:StopPlace:41313,,Raknes skule,,62.72667,6.720277,,,1,,2,,,700
NSR:StopPlace:39001,,Flatsetsund øst,,63.028824,7.75809,,,1,,2,,,700
NSR:StopPlace:39002,,Hestad,,62.787403,7.072065,,,1,,2,,,700
NSR:StopPlace:39004,,Sæterbø,,62.376667,8.034741,,,1,,2,,,700
NSR:StopPlace:41320,,Damman,,62.787758,8.109772,,,1,,2,,,700
NSR:StopPlace:39000,,Sæter Camping,,62.846962,6.901235,,,1,,2,,,700
NSR:StopPlace:39009,,Sekken kai,,62.675,7.303345,,,1,,2,,,700
NSR:StopPlace:39006,,Flatsetsund vest,,63.02942,7.752313,,,1,,2,,,700
NSR:StopPlace:39007,,Kvithaugane,,62.29576,6.068102,,,1,,2,,,700
NSR:StopPlace:41329,,Ramsvik,,62.657166,6.616932,,,1,,2,,,700
NSR:StopPlace:41328,,Ytre Daugstad,,62.564472,7.153931,,,1,,2,,,700
NSR:StopPlace:41325,,Daugstad gamle skule,,62.557983,7.150821,,,1,,2,,,700
NSR:StopPlace:41326,,Ramstaddal skule,,62.417507,6.787357,,,1,,2,,,700
NSR:StopPlace:41323,,Daugstad,,62.56154,7.151983,,,1,,2,,,700
NSR:StopPlace:41324,,Ramstad kai,,62.430237,6.786737,,,1,,2,,,700
NSR:StopPlace:40001,,Koldhaugen,,62.338917,6.198722,,,1,,2,,,700
NSR:StopPlace:39012,,Sætervik,,62.850246,6.916062,,,1,,2,,,700
NSR:StopPlace:41332,,Dekkmann,,62.46929,6.378081,,,1,,2,,,700
NSR:StopPlace:41333,,Ramsvika,,63.325474,8.534514,,,1,,2,,,700
NSR:StopPlace:39013,,Kvithaugen vest,,62.606564,6.403771,,,1,,2,,,700
NSR:StopPlace:39014,,Sætra,,62.523457,6.124974,,,1,,2,,,700
NSR:StopPlace:42662,,Kårmo,,63.21649,9.768943,,,1,,2,,,700
NSR:StopPlace:41330,,Brekkebukta,,62.55296,7.151979,,,1,,2,,,700
NSR:StopPlace:40000,,Gjermundnes E136,,62.62076,7.174575,,,1,,2,,,700
NSR:StopPlace:43991,,Bø,,62.588276,9.407363,,,1,,2,,,700
NSR:StopPlace:39010,,Kvithaugen øst,,62.6071,6.410907,,,1,,2,,,700
NSR:StopPlace:39011,,Flatsetøya småbåthavn rv. 70,,63.025043,7.765528,,,1,,2,,,700
NSR:StopPlace:39017,,Kvitsandeidet,,63.047546,7.618929,,,1,,2,,,700
NSR:StopPlace:39019,,Setra,,63.01842,7.678137,,,1,,2,,,700
NSR:StopPlace:40009,,Strandabø gamlevegen,,62.3205,5.865468,,,1,,2,,,700
NSR:StopPlace:40005,,Stranda vgs.,,62.307777,6.916944,,,1,,2,,,700
NSR:StopPlace:40006,,Gjermundnes vgs.,,62.62353,7.166278,,,1,,2,,,700
NSR:StopPlace:41337,,Ramsøykrysset,,63.072086,7.508885,,,1,,2,,,700
NSR:StopPlace:41334,,Skulevegen kryss,,62.506447,6.057239,,,1,,2,,,700
NSR:StopPlace:40004,,Kolvikbakken,,62.471558,6.213422,,,1,,2,,,700
NSR:StopPlace:41335,,Depelhaugen,,62.78171,7.0003,,,1,,2,,,700
NSR:StopPlace:40012,,Strandabøen,,62.4813,6.796277,,,1,,2,,,700
NSR:StopPlace:41343,,Ranes kirke,,62.976627,8.772128,,,1,,2,,,700
NSR:StopPlace:39023,,Sætre,,62.20656,6.090332,,,1,,2,,,700
NSR:StopPlace:39025,,Kyrkjegata,,62.204292,6.110582,,,1,,2,,,700
NSR:StopPlace:40010,,Konfeksjonsmuseet,,62.580257,7.750197,,,1,,2,,,700
NSR:StopPlace:41341,,Skuset,,62.205257,7.138801,,,1,,2,,,700
NSR:StopPlace:39026,,Sætre,,62.11013,5.721965,,,1,,2,,,700
NSR:StopPlace:41342,,Digerneshaugen,,62.499134,6.59125,,,1,,2,,,700
NSR:StopPlace:39020,,Kylling,,62.340153,8.061943,,,1,,2,,,700
NSR:StopPlace:41340,,Ranem,,62.96228,7.926703,,,1,,2,,,700
NSR:StopPlace:39021,,Sætran,,63.458645,8.059813,,,1,,2,,,700
NSR:StopPlace:39028,,Kystvågen,,63.051125,7.709065,,,1,,2,,,700
NSR:StopPlace:39029,,Sætre,,62.37771,6.553267,,,1,,2,,,700
NSR:StopPlace:40019,,Strande,,62.75703,7.339063,,,1,,2,,,700
NSR:StopPlace:40016,,Gjersdal,,62.060146,6.354908,,,1,,2,,,700
NSR:StopPlace:41347,,Skuset Berge,,62.211517,7.142136,,,1,,2,,,700
NSR:StopPlace:40017,,Strandafjellet,,62.290607,6.840905,,,1,,2,,,700
NSR:StopPlace:40014,,Strandabøen,,62.32811,5.864587,,,1,,2,,,700
NSR:StopPlace:41346,,Digernesskiftet,,62.49103,6.606238,,,1,,2,,,700
NSR:StopPlace:40015,,Kongens plass,,63.11053,7.728777,,,1,,2,,,700
NSR:StopPlace:40023,,Kopperstad vest,,62.33465,5.556542,,,1,,2,,,700
NSR:StopPlace:39034,,Kårstadvegen,,62.150036,6.076581,,,1,,2,,,700
NSR:StopPlace:39035,,Sætre nord,,62.38138,6.555076,,,1,,2,,,700
NSR:StopPlace:40024,,Stranden,,62.71508,7.747576,,,1,,2,,,700
NSR:StopPlace:41352,,Dimnakrysset,,62.31837,5.865817,,,1,,2,,,700
NSR:StopPlace:39036,,Flatvoll,,62.80802,6.887449,,,1,,2,,,700
NSR:StopPlace:40021,,Gjerset,,62.534477,6.422118,,,1,,2,,,700
NSR:StopPlace:40022,,Strandebøen,,62.757626,7.345341,,,1,,2,,,700
NSR:StopPlace:39030,,Kystvågtoppen,,63.05472,7.710637,,,1,,2,,,700
NSR:StopPlace:40020,,Koparneset ferjekai,,62.169483,5.643203,,,1,,2,,,700
NSR:StopPlace:41351,,Dimna skule,,62.32564,5.801442,,,1,,2,,,700
NSR:StopPlace:39032,,Flatvad,,62.63998,8.78563,,,1,,2,,,700
NSR:StopPlace:39038,,Sætre sør,,62.37477,6.550451,,,1,,2,,,700
NSR:StopPlace:39040,,Flatøy,,63.05872,7.699223,,,1,,2,,,700
NSR:StopPlace:41358,,Skytterveien,,63.118282,7.701753,,,1,,2,,,700
NSR:StopPlace:40025,,Kopperstad øst,,62.33765,5.575824,,,1,,2,,,700
NSR:StopPlace:41356,,Djupdalen vest,,62.73232,7.055316,,,1,,2,,,700
NSR:StopPlace:40026,,Sjøløypneset,,62.57613,7.66372,,,1,,2,,,700
NSR:StopPlace:40034,,Saunes sør,,62.332855,5.858199,,,1,,2,,,700
NSR:StopPlace:41365,,Skålasenteret,,62.702236,7.424751,,,1,,2,,,700
NSR:StopPlace:39045,,Flem,,62.47327,6.192924,,,1,,2,,,700
NSR:StopPlace:41366,,Djupvika,,62.43906,6.253272,,,1,,2,,,700
NSR:StopPlace:39046,,Kårvåghallen,,63.015965,7.464778,,,1,,2,,,700
NSR:StopPlace:40035,,Kornstad,,62.963783,7.456835,,,1,,2,,,700
NSR:StopPlace:41363,,Djupvik,,62.05832,6.29911,,,1,,2,,,700
NSR:StopPlace:39047,,Sætre Per Sætre,,62.151382,5.942227,,,1,,2,,,700
