id,latitude,longitude
7379971478,62.4714512,6.1798297
7379971480,62.470623,6.138244
7379971481,62.459404,6.13377
7379971483,62.457203,6.139403
7379971487,62.471826,6.240848
7379971488,62.469325,6.127723
7379971489,62.469817,6.127629
7379971492,62.469713,6.126754
7379971493,62.470265,6.176337
7379971494,62.4772845,6.1647826
7379971495,62.47067,6.149593
7379971496,62.461706,6.120203
7379971497,62.47557,6.191631
7379971499,62.475144,6.1907643
7379971500,62.4754112,6.1915809
7389934417,62.4321347,6.4037481
7389934680,62.4624947,6.3686283
7389934690,62.4663294,6.3524795
7389934695,62.4679752,6.3074805
7389934726,62.443161,6.366842
7389934877,62.470077,6.312942
7389935776,62.466538,6.317595
7389938148,62.4665154,6.3287937
7389941831,62.461889,6.29429
7389944110,62.4532892,6.3643672
7389945151,62.450475,6.36078
7389950115,62.459352,6.257329
7389951940,62.4608227,6.2676218
7389953059,62.4709941,6.3688488
7389953099,62.4445908,6.3597714
7389953163,62.4434011,6.3654847
7389953367,62.425888,6.403545
7389955541,62.466139,6.280296
7389957280,62.442051,6.364053
7389959713,62.473604,6.334847
7389959715,62.462809,6.337402
7389959716,62.465095,6.336679
7389959718,62.442095,6.369479
7389959736,62.459584,6.366809
7389959741,62.459569,6.368312
7389959743,62.440393,6.375691
7389959744,62.44062,6.375464
7389959746,62.440265,6.367789
7389959751,62.439184,6.372981
7389959752,62.439833,6.373673
7389959771,62.465158,6.335895
7389959772,62.459613,6.284175
7389959777,62.434239,6.377316
7389959778,62.457009,6.362388
7389959781,62.450108,6.349848
7389959782,62.450127,6.349646
7389959785,62.451942,6.354862
7389959786,62.451906,6.355045
7389959789,62.471148,6.294622
7389959798,62.43418,6.37534
7389959812,62.465391,6.364838
7389959813,62.463719,6.365087
7389959815,62.43479,6.373601
7389959820,62.443882,6.367564
7389959834,62.467367,6.3506
7389959852,62.438313,6.343875
7389959854,62.473445,6.333202
7389959867,62.432244,6.401211
7389959889,62.468362,6.251154
7389959896,62.4305,6.388981
7389959914,62.4602,6.264118
7389959916,62.461349,6.287445
7389959920,62.464506,6.30356
7389959921,62.463988,6.30503
7389959937,62.469541,6.374675
7389959945,62.463909,6.366198
7389959955,62.47068,6.312888
7389959966,62.450216,6.366344
7389959967,62.44986,6.366251
7389959968,62.4511433,6.3649343
7389959969,62.45138,6.351029
7389959972,62.449897,6.349371
7389959973,62.449245,6.350958
7389959980,62.473463,6.331444
7389959981,62.472856,6.33184
7389959983,62.464076,6.334445
7389959989,62.460021,6.256558
7389959990,62.465455,6.25491
7389959991,62.458498,6.257196
7389959992,62.459093,6.257155
7389960027,62.465865,6.332562
7389960031,62.440052,6.385966
7389960034,62.477205,6.379371
7389960035,62.465997,6.382778
7389960040,62.463479,6.322359
7389960049,62.4675716,6.2876299
7389960053,62.460579,6.357735
7389960054,62.460865,6.357613
7389960057,62.46107,6.357545
7389960058,62.451393,6.360245
7389960060,62.461035,6.357487
7389960061,62.460904,6.357515
7389960073,62.440798,6.317779
7389960078,62.468067,6.309816
7389960085,62.440744,6.381703
7389960086,62.434854,6.383325
7389960090,62.434616,6.383281
7389960091,62.434364,6.38318
7389960092,62.434338,6.383656
7389960095,62.467038,6.245749
7389960096,62.467109,6.245723
7389960097,62.467089,6.245873
7389960098,62.467325,6.24606
7389960107,62.441959,6.37303
7389960109,62.47161,6.364529
7389960110,62.4711857,6.3648029
7389960111,62.471467,6.364589
7389960139,62.460404,6.361357
7389960140,62.4501708,6.3644853
7389960141,62.471284,6.358169
7389960145,62.460238,6.361816
7389960149,62.4675581,6.3642813
7389960155,62.465505,6.254401
7389960164,62.4336774,6.3874013
7389960165,62.483229,6.374786
7389960166,62.483128,6.372939
7389960167,62.482065,6.373318
7389960168,62.482533,6.373648
7389960171,62.483676,6.374732
7389960172,62.483667,6.374446
7389960173,62.483961,6.3728
7389960174,62.483823,6.372804
7389960186,62.4661331,6.3359104
7389960206,62.459297,6.362389
7389960212,62.458903,6.262929
7389960214,62.468538,6.295397
7389960220,62.471809,6.325809
7389960228,62.465864,6.346647
7389960229,62.441871,6.353558
7389960230,62.437283,6.355004
7389960232,62.462299,6.312431
7389960233,62.465532,6.311167
7389960244,62.431998,6.389124
7389960245,62.431015,6.389284
7389960246,62.469397,6.377904
7389960247,62.438667,6.386535
7389960248,62.467679,6.378135
7389960249,62.46123,6.379927
7389960252,62.467241,6.243974
7389960254,62.442885,6.373843
7389960255,62.434948,6.376082
7389960256,62.459604,6.368681
7389960258,62.440529,6.374171
7389960259,62.47084,6.365498
7389960260,62.468823,6.366058
7389960261,62.469484,6.365825
7389960292,62.465564,6.253137
7389960293,62.459636,6.254601
7389960294,62.459277,6.254566
7389960295,62.46702,6.252134
7389960297,62.457924,6.255575
7389960322,62.434336,6.396876
7389960325,62.473038,6.366498
7389960328,62.472649,6.366886
7389960331,62.434854,6.377595
7389960344,62.437,6.360707
7389960351,62.437776,6.395262
7389960355,62.431985,6.398144
7389960357,62.460966,6.263243
7389960366,62.466368,6.33263
7389960375,62.4667117,6.278896
7389960379,62.433587,6.326677
7389960381,62.465549,6.347113
7389960382,62.460324,6.348516
7389960385,62.465367,6.346926
7389960386,62.4650242,6.3471606
7389960387,62.465355,6.346974
7389960396,62.431039,6.387823
7389960398,62.476519,6.374065
7389960399,62.478296,6.373478
7389960403,62.46158,6.378585
7389960414,62.4261,6.403575
7389960417,62.442726,6.383994
7389960421,62.462636,6.30857
7389960423,62.458958,6.252734
7389960426,62.461411,6.367844
7389960435,62.464088,6.316433
7389960437,62.46343,6.316443
7389960441,62.470383,6.456472
7389960448,62.443567,6.367371
7389960449,62.4664217,6.3607415
7389960450,62.45811,6.363167
7389960451,62.440868,6.368286
7389960452,62.451369,6.365193
7389960453,62.458917,6.363013
7389960454,62.465683,6.25192
7389960468,62.468883,6.367066
7389960469,62.468327,6.367128
7389960470,62.441673,6.374897
7389960471,62.47089,6.366286
7389960472,62.433829,6.37714
7389960473,62.465861,6.367829
7389960492,62.474158,6.36965
7389960493,62.436287,6.365616
7389960502,62.46639,6.353886
7389960503,62.466254,6.35406
7389960504,62.466372,6.353968
7389960518,62.458893,6.248996
7389960519,62.434298,6.380301
7389960520,62.470045,6.312805
7389960521,62.435048,6.386844
7389960522,62.471254,6.313646
7389960524,62.450533,6.358676
7389960525,62.448438,6.359209
7389960526,62.46621,6.354012
7389960530,62.433416,6.357295
7389960535,62.472594,6.345655
7389960536,62.471491,6.346261
7389960537,62.4356404,6.3566808
7389960538,62.465326,6.346129
7389960555,62.465584,6.312918
7389960558,62.468441,6.246111
7389960560,62.458742,6.249255
7389960574,62.438623,6.322925
7389960575,62.470085,6.314113
7389960577,62.461152,6.380251
7389960579,62.432582,6.323282
7389960584,62.469291,6.370236
7389960587,62.459304,6.363806
7389960589,62.440292,6.369347
7389960595,62.440843,6.368928
7389960601,62.483732,6.37956
7389960602,62.467442,6.384603
7389960624,62.467624,6.281825
7389960645,62.468125,6.312061
7389960656,62.452127,6.361369
7389960658,62.432834,6.325212
7389960659,62.432826,6.324987
7389960660,62.43373,6.325024
7389960661,62.433503,6.322488
7389960663,62.433813,6.3265
7389960664,62.458437,6.358252
7389960665,62.461274,6.34867
7389960666,62.46837,6.338427
7389960667,62.463823,6.339582
7389960668,62.473913,6.36495
7389960669,62.43527,6.376125
7389960670,62.466344,6.353628
7389960673,62.4645695,6.3540611
7389960674,62.466188,6.353697
7389960676,62.470722,6.347633
7389960679,62.470751,6.348147
7389960681,62.450712,6.354169
7389960698,62.46834,6.292823
7389960699,62.468857,6.312341
7389960700,62.439841,6.320862
7389960701,62.457203,6.366352
7389960702,62.471815,6.36209
7389960705,62.465897,6.330188
7389960714,62.466149,6.329622
7389960717,62.466926,6.359109
7389960728,62.465981,6.3143394
7389960744,62.443259,6.366944
7389960746,62.465356,6.336213
7389960753,62.468273,6.307944
7389960755,62.459587,6.362153
7389960757,62.466896,6.359943
7389960758,62.460372,6.361917
7389960760,62.467006,6.359949
7389960761,62.466878,6.360013
7389960786,62.46937,6.385806
7389960788,62.434324,6.383863
7389960789,62.436817,6.394514
7389960790,62.433508,6.395874
7389960794,62.46005,6.376338
7389960800,62.440781,6.377453
7389960801,62.473931,6.367914
7389960802,62.4714948,6.3638573
7389960814,62.455716,6.353199
7389960815,62.471252,6.30434
7389960816,62.47011,6.376179
7389960826,62.460994,6.356966
7389960827,62.450517,6.359998
7389960828,62.446292,6.361201
7389960831,62.440486,6.362857
7389960838,62.4593,6.278649
7389960855,62.464683,6.274202
7389960857,62.466478,6.273438
7389960858,62.4314656,6.4058922
7389960863,62.468813,6.29298
7389960864,62.468677,6.293056
7389960868,62.468716,6.2931
7389960869,62.466969,6.293859
7389960887,62.472873,6.347817
7389960906,62.479234,6.374876
7389960907,62.479557,6.377977
7389960908,62.467522,6.352888
7389960910,62.469133,6.352383
7389960927,62.463798,6.363339
7389960934,62.466955,6.360218
7389960937,62.46342,6.342525
7389960938,62.460282,6.362213
7389960939,62.443094,6.367209
7389960940,62.438149,6.349959
7389960941,62.462655,6.342838
7389960944,62.467558,6.381359
7389960945,62.462558,6.30344
7389960949,62.43112,6.392509
7389960960,62.469398,6.241343
7389960978,62.46828,6.366587
7389960979,62.469664,6.245026
7389960980,62.465153,6.256197
7389960986,62.464593,6.355065
7389960988,62.472408,6.352629
7389960992,62.472663,6.352609
7389961005,62.459322,6.274509
7389961011,62.442132,6.381803
7389961012,62.442233,6.381812
7389961014,62.442222,6.382365
7389961015,62.434518,6.305619
7389961058,62.467505,6.359787
7389961061,62.47256,6.360815
7389961062,62.4722382,6.3581604
7389961063,62.4598873,6.268577
7389961064,62.460834,6.267763
7389961077,62.459133,6.257729
7389961078,62.464882,6.256059
7389961080,62.46974,6.306918
7389961081,62.470081,6.306862
7389961082,62.435806,6.317659
7389961083,62.470094,6.30776
7389961111,62.463057,6.373178
7389961112,62.431908,6.38207
7389961119,62.424812,6.401925
7389961122,62.4675226,6.351952
7389961132,62.4656085,6.2548184
7389961137,62.465124,6.327878
7389961140,62.462843,6.328601
7389961142,62.461398,6.329279
7389961149,62.461083,6.279218
7389961150,62.432103,6.398212
7389961151,62.460125,6.279782
7389961152,62.460648,6.27972
7389961156,62.437029,6.398358
7389961158,62.428293,6.400182
7389961159,62.463757,6.300589
7389961162,62.470852,6.296268
7389961163,62.464097,6.29826
7389961164,62.479486,6.375659
7389961179,62.460247,6.376894
7389961200,62.469262,6.351421
7389961203,62.468805,6.351331
7389961204,62.470582,6.305462
7389961205,62.465397,6.254756
7389961207,62.462053,6.345468
7389961209,62.462562,6.345007
7389961214,62.469455,6.35196
7389961227,62.470549,6.393447
7389961232,62.461179,6.377148
7389961233,62.462433,6.337711
7389961254,62.460804,6.371839
7389961264,62.463509,6.300506
7389961266,62.465051,6.362948
7389961270,62.471783,6.361004
7389961277,62.465258,6.256337
7389961292,62.450892,6.362943
7389961293,62.469241,6.35752
7389961296,62.463298,6.359627
7389961302,62.461846,6.278033
7389961303,62.459226,6.258983
7389961304,62.458378,6.259183
7389961306,62.458702,6.259015
7389961308,62.437919,6.386139
7389961323,62.43392,6.326989
7389961328,62.448634,6.361579
7389961329,62.448866,6.362674
7389961330,62.431277,6.39103
7389961331,62.471625,6.334391
7389961332,62.439079,6.349445
7389961333,62.448797,6.360747
7389961334,62.47133,6.327602
7389961349,62.436924,6.357242
7389961350,62.436408,6.357185
7389961353,62.435259,6.351619
7389961355,62.452571,6.36526
7389961369,62.467266,6.324498
7389961370,62.462006,6.325486
7389961374,62.464965,6.343169
7389961375,62.465704,6.342615
7389961380,62.434879,6.371866
7389961381,62.466036,6.343103
7389961395,62.434869,6.39805
7389961396,62.462561,6.291095
7389961398,62.435077,6.398323
7389961403,62.469458,6.387618
7389961404,62.469149,6.387754
7389961409,62.469348,6.298526
7389961411,62.469667,6.29811
7389961412,62.46368,6.300396
7389961413,62.464008,6.300183
7389961414,62.463693,6.300395
7389961418,62.4677381,6.3657294
7389961429,62.429984,6.400707
7389961438,62.473751,6.328041
7389961439,62.472609,6.328961
7389961440,62.461809,6.284664
7389961441,62.462727,6.267899
7389961442,62.459495,6.277577
7389961443,62.457494,6.267024
7389961445,62.466174,6.353764
7389961446,62.461372,6.357627
7389961451,62.461587,6.331955
7389961452,62.461952,6.33206
7389961457,62.450447,6.36246
7389961458,62.443552,6.364135
7389961460,62.471186,6.356271
7389961464,62.439182,6.365529
7389961468,62.442692,6.359029
7389961469,62.458237,6.25997
7389961483,62.462279,6.322002
7389961487,62.466683,6.360339
7389961488,62.466771,6.327619
7389961491,62.462566,6.341195
7389961510,62.464256,6.343298
7389961511,62.463829,6.340503
7389961512,62.470553,6.312635
7389961513,62.46442,6.340338
7389961514,62.470806,6.310124
7389961520,62.463546,6.26911
7389961528,62.443005,6.360387
7389961549,62.45751,6.255307
7389961552,62.472281,6.361991
7389961560,62.437094,6.359278
7389961562,62.470827,6.349603
7389961564,62.448164,6.356306
7389961587,62.461524,6.299773
7389961588,62.46498,6.298765
7389961614,62.476513,6.37722
7389961616,62.431075,6.390206
7389961617,62.467616,6.379748
7389961618,62.431705,6.389628
7389961619,62.466146,6.379565
7389961620,62.467687,6.292966
7389961621,62.467767,6.292931
7389961622,62.461114,6.285091
7389961625,62.460917,6.358568
7389961627,62.462192,6.285491
7389961630,62.465189,6.336267
7389961654,62.443089,6.3622
7389961658,62.481142,6.374572
7389961683,62.481066,6.374663
7389961684,62.481223,6.379
7389961685,62.480934,6.377084
7389961689,62.431494,6.38388
7389961690,62.43981,6.368012
7389961691,62.439096,6.372771
7389961693,62.481181,6.379202
7389961695,62.441051,6.377931
7389961696,62.460416,6.259385
7389961705,62.469357,6.350965
7389961709,62.435132,6.360607
7389961717,62.461139,6.346344
7389961721,62.438198,6.360709
7389961722,62.469766,6.351675
7389961723,62.469795,6.351466
7389961757,62.435329,6.372408
7389961758,62.457729,6.365932
7389961761,62.443398,6.370149
7389961772,62.439074,6.350084
7389961778,62.458267,6.261877
7389961789,62.45098,6.360628
7389961791,62.461737,6.339772
7389961792,62.460867,6.357892
7389961793,62.448583,6.361432
7389961808,62.440225,6.376016
7389961809,62.442428,6.366396
7389961813,62.4661603,6.3270306
7389961818,62.463854,6.324033
7389961841,62.435173,6.398474
7389961842,62.46168,6.301782
7389961845,62.463714,6.301369
7389961847,62.466396,6.354748
7389961878,62.468285,6.363476
7389961879,62.461685,6.365201
7389961881,62.460195,6.361914
7389961886,62.470062,6.3672
7389961888,62.469003,6.368469
7389961892,62.459216,6.265739
7389961922,62.472798,6.33525
7389961930,62.463819,6.304934
7389961931,62.464008,6.302576
7389961935,62.43919,6.387867
7389961936,62.439371,6.386375
7389961937,62.439552,6.385818
7389961938,62.438992,6.385763
7389961953,62.465529,6.3311
7389961960,62.469835,6.319213
7389961982,62.458651,6.369924
7389961983,62.458003,6.368935
7389961989,62.470606,6.307046
7389961990,62.435221,6.383439
7389961996,62.466297,6.364927
7389961998,62.439083,6.372956
7389962000,62.468809,6.292836
7389962001,62.465841,6.312938
7389962005,62.468672,6.29279
7389962012,62.467738,6.293117
7389962019,62.470355,6.395637
7389962020,62.464333,6.294135
7389962021,62.464328,6.3012
7389962022,62.463594,6.361006
7389962023,62.446261,6.285353
7389962025,62.461591,6.33432
7389962041,62.464569,6.336689
7389962044,62.463793,6.33701
7389962045,62.464032,6.336903
7389962047,62.437105,6.394878
7389962064,62.469205,6.361977
7389962066,62.483956,6.37239
7389962087,62.463709,6.301802
7389962090,62.48068,6.376126
7389962093,62.462855,6.322167
7389962105,62.450544,6.360422
7389962108,62.4424453,6.3626832
7389962112,62.467752,6.355119
7389962115,62.459405,6.264643
7389962120,62.481405,6.372904
7389962123,62.464752,6.303237
7389962124,62.465258,6.302794
7389962143,62.468512,6.372048
7389962145,62.467241,6.372181
7389962148,62.4700397,6.2441246
7389962158,62.443282,6.378964
7389962167,62.467986,6.307861
7389962184,62.455626,6.360134
7389962185,62.45526,6.359305
7389962186,62.467803,6.351484
7389962187,62.458537,6.278032
7389962192,62.458503,6.255942
7389962214,62.482385,6.373971
7389962243,62.466391,6.346124
7389962244,62.437916,6.3539
7389962246,62.438071,6.354014
7389962251,62.462987,6.37874
7389962253,62.460837,6.379417
7389962254,62.466222,6.377971
7389962255,62.469284,6.377148
7389962256,62.438435,6.386098
7389962263,62.466938,6.243389
7389962267,62.469437,6.242208
7389962271,62.44018,6.382037
7389962276,62.4701749,6.3654322
7389962277,62.470059,6.365509
7389962278,62.471642,6.364846
7389962279,62.47193,6.364836
7389962282,62.467969,6.365783
7389962284,62.471493,6.36491
7389962285,62.471854,6.364792
7389962331,62.4708453,6.3487291
7389962332,62.470498,6.348976
7389962333,62.470707,6.3487991
7389962335,62.44426,6.365819
7389962336,62.435256,6.368434
7389962337,62.448998,6.364428
7389962338,62.471664,6.35798
7389962392,62.459262,6.263427
7389962393,62.467931,6.260648
7389962396,62.471666,6.331639
7389962398,62.474153,6.331001
7389962399,62.465386,6.333043
7389962401,62.462608,6.334087
7389962405,62.461555,6.262533
7389962406,62.46015,6.348486
7389962407,62.4355789,6.3556495
7389962408,62.4356539,6.3556384
7389962410,62.465495,6.346861
7389962411,62.465471,6.346843
7389962413,62.470292,6.309424
7389962414,62.4655999,6.3109382
7389962416,62.465743,6.310785
7389962417,62.469759,6.309463
7389962422,62.46256,6.298989
7389962426,62.466303,6.376443
7389962428,62.478953,6.372969
7389962433,62.466806,6.247157
7389962435,62.442722,6.358925
7389962445,62.469647,6.315035
7389962446,62.470082,6.315043
7389962451,62.469378,6.384853
7389962460,62.467656,6.364196
7389962465,62.467871,6.249219
7389962466,62.466189,6.249554
7389962473,62.470933,6.386033
7389962476,62.4374,6.395288
7389962485,62.442546,6.374917
7389962486,62.438818,6.375969
7389962487,62.434546,6.377459
7389962488,62.438136,6.376225
7389962490,62.462516,6.257548
7389962491,62.460901,6.357977
7389962498,62.468122,6.358144
7389962503,62.47321,6.328166
7389962506,62.437565,6.397568
7389962509,62.440107,6.322919
7389962511,62.434475,6.399154
7389962514,62.464732,6.304383
7389962517,62.461855,6.262732
7389962532,62.460693,6.263488
7389962535,62.469967,6.3529636
7389962536,62.450273,6.358492
7389962541,62.461597,6.282345
7389962543,62.460884,6.282309
7389962547,62.465539,6.347165
7389962548,62.465405,6.347259
7389962551,62.436812,6.355892
7389962554,62.465788,6.311506
7389962569,62.463385,6.259435
7389962583,62.438098,6.370572
7389962590,62.470681,6.314157
7389962596,62.453943,6.357596
7389962599,62.464424,6.272703
7389962604,62.467127,6.360737
7389962605,62.450229,6.365645
7389962606,62.471728,6.359564
7389962607,62.465934,6.361524
7389962608,62.435914,6.370038
7389962619,62.435595,6.376202
7389962620,62.439084,6.375077
7389962622,62.435298,6.376133
7389962637,62.466841,6.333279
7389962639,62.469294,6.351675
7389962642,62.431603,6.38621
7389962651,62.470799,6.395141
7389962652,62.471268,6.394293
7389962656,62.474015,6.372776
7389962657,62.475099,6.370981
7389962658,62.47337,6.372359
7389962659,62.478372,6.378976
7389962660,62.467959,6.386403
7389962661,62.469028,6.386559
7389962668,62.467711,6.353083
7389962670,62.467724,6.353032
7389962671,62.467567,6.353142
7389962674,62.466305,6.353592
7389962675,62.467591,6.353167
7389962676,62.460753,6.263692
7389962682,62.436755,6.357211
7389962687,62.464575,6.35473
7389962689,62.4657631,6.326492
7389962690,62.464729,6.354674
7389962691,62.464555,6.354822
7389962692,62.440371,6.385693
7389962699,62.425159,6.402102
7389962706,62.467711,6.292444
7389962708,62.465568,6.312659
7389962709,62.46583,6.312719
7389962719,62.462282,6.356421
7389962720,62.462169,6.356484
7389962721,62.462156,6.355899
7389962749,62.474432,6.337975
7389962754,62.470375,6.339021
7389962762,62.442827,6.369109
7389962763,62.461923,6.363565
7389962767,62.457542,6.364505
7389962768,62.458094,6.364349
7389962769,62.478049,6.377142
7389962771,62.47653,6.377521
7389962774,62.436706,6.389037
7389962790,62.469299,6.383167
7389962804,62.439169,6.350066
7389962817,62.463534,6.371051
7389962818,62.433669,6.380082
7389962822,62.460254,6.362203
7389962825,62.463395,6.261828
7389962832,62.460219,6.37866
7389962833,62.460233,6.380914
7389962835,62.467194,6.251185
7389962836,62.467467,6.250085
7389962837,62.469526,6.37453
7389962840,62.467203,6.366889
7389962850,62.4707218,6.3487566
7389962855,62.43716,6.358107
7389962874,62.465597,6.331125
7389962876,62.465723,6.328744
7389962877,62.46475,6.259906
7389962885,62.441304,6.320154
7389962887,62.468341,6.292977
7389962896,62.464303,6.355115
7389962897,62.464776,6.354937
7389962901,62.458969,6.250877
7389962902,62.466576,6.24845
7389962912,62.470572,6.301309
7389962913,62.464346,6.230801
7389962914,62.4703,6.295559
7389962915,62.471807,6.29534
7389962924,62.457822,6.262045
7389962925,62.462952,6.370004
7389962928,62.435678,6.388718
7389962945,62.464803,6.249202
7389962949,62.467023,6.360095
7389962950,62.459923,6.362162
7389962954,62.443272,6.367011
7389962955,62.460378,6.361955
7389962956,62.466918,6.360202
7389962958,62.469522,6.241388
7389962962,62.432929,6.395373
7389962966,62.432641,6.407386
7389962971,62.471654,6.31422
7389962973,62.464303,6.259476
7389962977,62.463746,6.369875
7389962979,62.431516,6.379714
7389962982,62.437014,6.361649
7389962989,62.470168,6.350389
7389962991,62.466482,6.365808
7389962992,62.471156,6.307398
7389962995,62.462039,6.365053
7389962996,62.459869,6.34705
7389962997,62.462725,6.346601
7389962998,62.484118,6.38391
7389963001,62.467755,6.353949
7389963003,62.470734,6.325766
7389963008,62.433915,6.361208
7389963011,62.441632,6.368321
7389963021,62.462025,6.295815
7389963022,62.468833,6.293565
7389963035,62.439187,6.353399
7389963039,62.436575,6.349897
7389963047,62.468699,6.292751
7389963049,62.478761,6.378598
7389963067,62.4656092,6.2551327
7389963072,62.468037,6.352669
7389963073,62.467684,6.352758
7389963074,62.46754,6.35281
7389963075,62.467647,6.352724
7389963077,62.437988,6.361426
7389963079,62.438586,6.361019
7389963081,62.464091,6.34195
7389963082,62.449497,6.365371
7389963083,62.443239,6.367233
7389963084,62.473987,6.338956
7389963085,62.460529,6.362346
7389963086,62.443191,6.367283
7389963092,62.450408,6.360954
7389963094,62.461056,6.357981
7389963103,62.477739,6.377859
7389963104,62.466071,6.381186
7389963105,62.437238,6.389547
7389963113,62.469477,6.2412069
7389963115,62.469155,6.241161
7389963116,62.467,6.241848
7389963126,62.479165,6.379849
7389963129,62.480084,6.379645
7389963130,62.47947,6.379456
7389963131,62.479478,6.378476
7389963132,62.479084,6.378
7389963133,62.464356,6.329144
7389963141,62.44052,6.362011
7389963144,62.443261,6.32119
7389963149,62.474444,6.339949
7389963157,62.435435,6.358318
7389963158,62.442536,6.38069
7389963159,62.442618,6.382475
7389963160,62.463119,6.29755
7389963197,62.434272,6.358126
7389963198,62.46142,6.267152
7389963206,62.463385,6.30806
7389963212,62.463194,6.307392
7389963213,62.462649,6.307028
7389963217,62.469257,6.339985
7389963222,62.470747,6.339262
7389963236,62.459972,6.379893
7389963240,62.469482,6.242169
7389963246,62.469093,6.38153
7389963255,62.467647,6.362758
7389963257,62.43147,6.382017
7389963258,62.440599,6.378961
7389963259,62.440672,6.379218
7389963260,62.468453,6.340645
7389963278,62.465472,6.254755
7389963280,62.469555,6.351981
7389963281,62.461375,6.276919
7389963282,62.461543,6.278252
7389963283,62.471111,6.328843
7389963284,62.4715,6.328727
7389963285,62.464971,6.330784
7389963297,62.47272,6.357161
7389963298,62.450398,6.363725
7389963301,62.449637,6.363823
7389963302,62.450321,6.363675
7389963304,62.461761,6.292042
7389963305,62.459306,6.281588
7389963306,62.461885,6.280823
7389963320,62.470834,6.297027
7389963331,62.431513,6.380952
7389963341,62.473671,6.354475
7389963349,62.468475,6.369177
7389963358,62.437754,6.360367
7389963360,62.451396,6.356345
7389963361,62.456095,6.355024
7389963363,62.436327,6.360639
7389963365,62.469741,6.351058
7389963366,62.45268,6.355996
7389963369,62.461168,6.292184
7389963376,62.463828,6.343955
7389963377,62.461111,6.345319
7389963390,62.466657,6.305431
7389963396,62.469992,6.39387
7389963397,62.43241,6.404977
7389963401,62.463646,6.300671
7389963402,62.463618,6.300534
7389963405,62.463746,6.300641
7389963406,62.462796,6.300976
7389963407,62.423949,6.394449
7389963414,62.458257,6.263285
7389963415,62.461548,6.263925
7389963427,62.453063,6.365343
7389963431,62.45713,6.361024
7389963448,62.443366,6.38197
7389963483,62.450081,6.359267
7389963484,62.461026,6.264502
7389963499,62.463992,6.297469
7389963500,62.459985,6.263159
7389963501,62.463778,6.266612
7389963503,62.465285,6.325475
7389963504,62.439984,6.360024
7389963506,62.469824,6.323768
7389963509,62.467003,6.376551
7389963514,62.466593,6.341965
7389963518,62.4743074,6.3609063
7389963519,62.461763,6.343699
7389963520,62.464656,6.363589
7389963521,62.467857,6.362631
7389963523,62.469259,6.361936
7389963539,62.446004,6.362125
7389963540,62.430964,6.3863
7389963544,62.46054,6.295831
7389963548,62.424959,6.401442
7389963549,62.470827,6.297724
7389963550,62.465068,6.299313
7389963551,62.463468,6.299772
7389963553,62.483138,6.376034
7389963581,62.461091,6.357899
7389963590,62.441027,6.364707
7389963593,62.455467,6.360339
7389963623,62.461555,6.290458
7389963626,62.481147,6.378937
7389963655,62.458979,6.357293
7389963656,62.461074,6.328105
7389963658,62.468332,6.325985
7389963662,62.470373,6.361024
7389963664,62.434194,6.401169
7389963665,62.43053,6.395066
7389963668,62.430663,6.387544
7389963669,62.479072,6.38026
7389963670,62.461679,6.263442
7389963672,62.467408,6.3628978
7389963676,62.470739,6.3490788
7389963677,62.4708617,6.3490455
7389963679,62.448904,6.355395
7389963680,62.4707202,6.3490447
7389963685,62.462738,6.304567
7389963687,62.467402,6.286853
7389963688,62.454016,6.364109
7389963689,62.431586,6.401214
7389963691,62.48324,6.385702
7389963695,62.466267,6.301898
7389963696,62.465987,6.302137
7389963697,62.464111,6.302774
7389963698,62.463928,6.303
7389963709,62.483274,6.376036
7389963712,62.468841,6.379874
7389963713,62.431251,6.390574
7389963719,62.459237,6.376747
7389963722,62.460028,6.378313
7389963740,62.477786,6.379128
7389963746,62.462901,6.339117
7389963769,62.470281,6.302565
7389963770,62.450417,6.359966
7389963771,62.45171,6.360776
7389963774,62.450894,6.361702
7389963775,62.451106,6.356172
7389963776,62.450051,6.358155
7389963778,62.467497,6.382971
7389963786,62.456135,6.354344
7389963789,62.434398,6.360443
7389963790,62.46919,6.321644
7389963797,62.469851,6.343357
7389963799,62.4350635,6.3537661
7389963802,62.466117,6.367782
7389963807,62.475022,6.369948
7389963817,62.442842,6.37896
7389963818,62.466499,6.372187
7389963819,62.440847,6.379519
7389963820,62.470556,6.299882
7389963821,62.469991,6.299929
7389963822,62.463045,6.302236
7389963829,62.44038,6.333719
7389963848,62.467454,6.242194
7389963850,62.464217,6.364293
7389963851,62.471429,6.362164
7389963853,62.440708,6.371111
7389963854,62.465383,6.347229
7389963860,62.43678,6.376432
7389963869,62.432852,6.325669
7536575858,62.4600555,6.377966
7536575859,62.4604539,6.3779995
8041578675,62.585857,6.270489
8041635485,62.632999,6.273521
8041635487,62.599278,6.235098
8041635494,62.632264,6.273191
8041635502,62.599122,6.236454
8041635503,62.599114,6.235981
8041635505,62.599168,6.235514
8041635506,62.599287,6.235578
8041635507,62.599321,6.235694
8041635509,62.599295,6.235964
8041635510,62.599232,6.236046
8041635529,62.586118,6.270543
8041635532,62.632611,6.272618
8041635533,62.632708,6.273133
8041635534,62.632762,6.273264
8041635536,62.632743,6.273601
8041635538,62.632495,6.273518
8041635540,62.632526,6.273177
8041635541,62.632552,6.273133
8041635552,62.599513,6.235942
8041635684,62.6045291,6.212697
8718424579,62.4682441,6.1920751
8718424610,62.4678135,6.1920994
8718424613,62.4679028,6.1911902
