id,startId,stopId,name,type,length,maxSpeed,list0,list1
1030,7379970356,7379970122,Kaptein Linges veg,tertiary,445.462,30,6.133805@6.133614@6.133369@6.1330302@6.132942@6.132735@6.131355@6.13077@6.129856@6.12934@6.127544@6.127091@6.126888@6.126656@6.126393@6.126317@6.126237@6.126038@6.125971@6.125907@6.125835@6.125735@6.125685@6.125654@6.125625,62.460899@62.460931@62.460978@62.4610494@62.461068@62.461113@62.461389@62.461484@62.461585@62.461619@62.46168@62.461693@62.461707@62.461718@62.461725@62.46173@62.461742@62.461791@62.461804@62.461812@62.461808@62.461787@62.461757@62.46173@62.461685
1031,7379970356,7379970449,Hessaskaret,residential,183.817,30,6.133805@6.133799@6.133816@6.13386@6.133922@6.13404@6.134076@6.134096@6.13408@6.134047@6.133923@6.133806@6.133599@6.133443@6.133019@6.13289@6.132797@6.132734@6.132751@6.132837@6.133116@6.133261@6.133362@6.133429@6.133458@6.133469,62.460899@62.460874@62.460848@62.460805@62.460766@62.460659@62.460594@62.460531@62.460473@62.460433@62.460372@62.460331@62.460273@62.460247@62.460222@62.460212@62.460196@62.460162@62.460132@62.4601@62.460028@62.459982@62.459945@62.459905@62.459882@62.459867
1032,7379970357,7379970358,Steinvågvegen,residential,10.748,50,,
1033,7379970357,7379970391,Steinvågvegen,residential,88.124,50,6.131869@6.131514@6.1303848@6.130227,62.470401@62.470355@62.4701938@62.470173
1034,7379970357,7379970986,Johs. Aarflots gate,residential,110.312,50,6.131869@6.131844@6.131796@6.1316085@6.131509@6.1314@6.131286@6.130569@6.130435@6.130188@6.1299155,62.470401@62.470424@62.470456@62.4705422@62.470567@62.470587@62.470602@62.470663@62.470672@62.470668@62.4706353
1035,7379970358,7379970357,Steinvågvegen,residential,10.748,50,,
1036,7379970358,7379970903,Steinvågvegen,residential,211.509,50,6.132071@6.132315@6.132606@6.132903@6.1337063@6.133734@6.1346482@6.134842@6.135053@6.135228@6.135872,62.470426@62.470464@62.470503@62.470547@62.4706543@62.470658@62.4708578@62.470901@62.470947@62.470987@62.471139
1037,7379970358,7379971007,Skippergata,residential,58.832,50,6.132071@6.132102@6.132217@6.132356@6.132403,62.470426@62.470368@62.470179@62.469975@62.46992
1038,7379970359,7379970403,Sørnesvegen,residential,67.521,30,6.229757@6.22992@6.230352@6.231065,62.470717@62.470728@62.470748@62.470772
1039,7379970360,7379970362,Borgundvegen,primary,9.659,50,,
1040,7379970360,7379971070,Fogd Greves veg,tertiary,25.217,50,6.229133@6.229165@6.2292003@6.229223@6.229259@6.229288@6.229383,62.472731@62.472774@62.472812@62.47283@62.472865@62.472882@62.472921
1041,7379970361,7379970360,Fogd Greves veg,tertiary,9.476,50,,
1042,7379970361,7379971069,Borgundvegen,primary,75.071,50,6.228994@6.2293023@6.229409@6.229646@6.229917@6.230217@6.230378,62.472675@62.4726319@62.472617@62.472581@62.472535@62.472478@62.472462
1043,7379970362,7379970361,Fogd Greves veg,tertiary,9.25,50,,
1044,7379970362,7379971396,Borgundvegen,primary,155.931,50,6.228953@6.228566@6.228295@6.227909@6.227394@6.226884@6.2262562@6.226146@6.22597,62.472756@62.472807@62.472837@62.472874@62.472918@62.472951@62.4729867@62.472993@62.473
1045,7379970364,7379970410,Parkgata,unclassified,74.627,50,6.1642@6.164326@6.1644474@6.164571@6.1647303@6.165624,62.472605@62.472641@62.4726449@62.472643@62.4726379@62.472593
1046,7379970364,7379970411,Storledbakken,tertiary,79.91,50,6.1642@6.1646495@6.165006@6.165274@6.165592,62.472605@62.4725026@62.472415@62.472355@62.472285
1047,7379970364,7379970369,Parkgata,tertiary,30.212,50,6.1642@6.164162@6.164036@6.163911@6.163622,62.472605@62.472613@62.47263@62.472635@62.472628
1048,7379970365,7379970515,Slinningsodden,residential,121.283,30,6.166831@6.16649@6.165997@6.165329@6.164819,62.462506@62.462419@62.462317@62.462132@62.461945
1049,7379970366,7379970281,Buholmgata,unclassified,37.064,50,,
1050,7379970366,7379971078,Røysegata,secondary,87.792,50,6.16397@6.1641755@6.165675,62.471272@62.4712817@62.471319
1051,7379970366,7379970367,Buholmgata,unclassified,51.539,50,6.16397@6.1639026@6.163848,62.471272@62.4715562@62.471732
1052,7379970366,7379970518,Røysegata,secondary,92.319,50,6.16397@6.1637755@6.1624228@6.1623@6.162192,62.471272@62.4712652@62.4712003@62.471192@62.471171
1053,7379970367,278086199,Keiser Wilhelms gate,residential,92.931,50,6.163848@6.1649506@6.165237@6.165644,62.471732@62.471786@62.4718@62.471828
1054,7379970367,7379970368,Buholmgata,unclassified,49.511,50,6.163848@6.1637929@6.163751,62.471732@62.4719839@62.472175
1055,7379970367,7379970366,Buholmgata,unclassified,51.539,50,6.163848@6.1639026@6.16397,62.471732@62.4715562@62.471272
1056,7379970368,7379970412,Kipervikgata,unclassified,94.064,50,6.163751@6.164265@6.1653586@6.165568,62.472175@62.472198@62.4721339@62.47212
1057,7379970368,7379970513,Kipervikgata,unclassified,91.765,50,6.163751@6.162084@6.1619762,62.472175@62.4720928@62.472085
1058,7379970368,7379970367,Buholmgata,unclassified,49.511,50,6.163751@6.1637929@6.163848,62.472175@62.4719839@62.471732
1059,7379970369,7379970368,Buholmgata,unclassified,50.826,50,6.163622@6.163631@6.163659@6.163751,62.472628@62.472571@62.472455@62.472175
1060,7379970369,7379970512,Parkgata,tertiary,91.569,50,6.163622@6.1619755@6.161843,62.472628@62.4725852@62.472582
1061,7379970369,7379970364,Parkgata,tertiary,30.212,50,6.163622@6.163911@6.164036@6.164162@6.1642,62.472628@62.472635@62.47263@62.472613@62.472605
1062,7379970372,7379971088,Martesvingen,residential,83.234,30,6.156999@6.156967@6.156958@6.156964@6.156993@6.157061@6.157152@6.157311@6.157361@6.157412@6.157448@6.157452@6.157422@6.1574@6.157376,62.459471@62.459531@62.45957@62.459624@62.45967@62.45973@62.459779@62.459851@62.45988@62.459918@62.459961@62.459994@62.460065@62.460101@62.460139
1063,7379970372,7379970524,Skolemestervegen,residential,276.435,30,6.156999@6.1567667@6.156561@6.155444@6.15518@6.153846@6.153263@6.152679@6.152444@6.1522@6.152035@6.151935,62.459471@62.4594371@62.459407@62.459258@62.459219@62.459037@62.458958@62.458875@62.45883@62.458771@62.458716@62.458674
1064,7379970372,7379971353,Skolemestervegen,residential,146.678,30,6.156999@6.159037@6.159228@6.159425@6.159739,62.459471@62.459751@62.459776@62.459801@62.459838
1065,7379970374,7379970530,Ole Thoresens gate,residential,17.11,30,,
1066,7379970374,7379970578,Ole Thoresens gate,residential,171.15,30,6.110481@6.110597@6.1106538@6.11076@6.11086@6.1109271@6.111097@6.111247@6.1113541@6.111558@6.1117865@6.111872@6.112037@6.112095,62.464092@62.463921@62.4638558@62.463734@62.46363@62.4635703@62.463419@62.463308@62.4632357@62.463098@62.4629626@62.462912@62.462804@62.462758
1067,7379970374,7379970197,nan,residential,63.938,30,6.110481@6.110385@6.109412@6.109256,62.464092@62.464087@62.464005@62.463993
1068,7379970375,7379970530,Ole Thoresens gate,residential,140.667,30,6.110183@6.110159@6.110173@6.110208@6.110235@6.110273@6.110326@6.110417,62.465498@62.465423@62.465172@62.464868@62.464699@62.464553@62.464416@62.464243
1069,7379970375,7379970134,Ole Thoresens gate,residential,89.03,30,6.110183@6.110188@6.1102035@6.1102095@6.1102227@6.1102381@6.1102448@6.1102466@6.110252,62.465498@62.465528@62.4657149@62.4657875@62.4659462@62.4661303@62.4662115@62.4662327@62.466298
1070,7379970375,7379970834,Pilabakken,residential,64.502,30,6.110183@6.1099088@6.109152@6.108933,62.465498@62.4655123@62.465543@62.465547
1071,7379970375,7379971255,Pilabakken,residential,73.021,30,6.110183@6.1104745@6.1109463@6.111173@6.111438@6.1116,62.465498@62.4654901@62.4654772@62.465471@62.465461@62.465453
1072,7379970382,7379971414,Brogata,secondary,498.868,50,6.119505@6.119592@6.11984@6.119974@6.120096@6.120226@6.120334@6.1208002@6.122003@6.122302@6.122464@6.122597@6.122662@6.122818@6.12289@6.123037@6.123139@6.123226@6.12331@6.123412@6.123532@6.124858@6.125239@6.1254969@6.125724@6.125859@6.1259@6.126018@6.126135@6.12615,62.470585@62.470656@62.470834@62.470909@62.470967@62.471019@62.471056@62.4712032@62.471583@62.471672@62.47171@62.47173@62.471735@62.471737@62.471732@62.471711@62.471687@62.471659@62.471623@62.471568@62.471493@62.470588@62.470328@62.470152@62.469997@62.469908@62.469885@62.469834@62.46979@62.469785
1073,7379970382,7379970598,Tonningsgate,secondary,315.204,50,6.119505@6.119369@6.119274@6.119147@6.118981@6.1185609@6.118152@6.118008@6.1169315@6.115539@6.1154366@6.114335@6.114166@6.114021,62.470585@62.47051@62.470467@62.470428@62.470386@62.4702977@62.4702114@62.470181@62.4699656@62.469687@62.469666@62.46944@62.4694@62.469351
1074,7379970382,8722393186,Tonningsgate,unclassified,436.944,50,6.119505@6.1196914@6.1206364@6.1213618@6.1230886@6.123333@6.123687@6.123864@6.126616,62.470585@62.4705266@62.4707222@62.4708694@62.4714796@62.4715179@62.4715303@62.4714138@62.4723002
1075,7379970383,7379971496,Klimpenvegen,residential,106.617,50,6.122161@6.12211@6.122043@6.1217536@6.121564@6.121474@6.121175@6.121029@6.12084@6.120654@6.12053@6.120393@6.120203,62.461956@62.46192@62.461897@62.4618414@62.461822@62.461807@62.461766@62.461752@62.461738@62.461728@62.461717@62.461709@62.461706
1076,7379970383,7379971162,Kaptein Linges veg,secondary,16.536,50,6.122161@6.122331@6.122449,62.461956@62.461914@62.46189
1077,7379970383,7379970630,Kaptein Linges veg,secondary,415.2,50,6.122161@6.1219517@6.121261@6.120702@6.120524@6.120335@6.120039@6.119679@6.11751@6.116231@6.115215@6.115077@6.114913@6.114778@6.114655@6.114513,62.461956@62.4620095@62.462186@62.462324@62.462364@62.462397@62.462436@62.462466@62.462616@62.462702@62.462779@62.462794@62.46282@62.462852@62.462894@62.462963
1078,7379970386,7379970387,Hundsværgata,residential,57.916,50,6.2102207@6.210177@6.2101232@6.210061@6.210043,62.4708413@62.470915@62.4710624@62.471299@62.471355
1079,7379970387,7379970193,Nørvegata,primary,120.268,50,6.210043@6.2098863@6.2093764@6.208004@6.207722,62.471355@62.4713461@62.4713156@62.4712327@62.471217
1080,7379970387,7379970097,Nørvegata,primary,419.169,50,6.210043@6.212754@6.2135866@6.2141537@6.218021@6.218131,62.471355@62.471519@62.4715654@62.4716024@62.471835@62.471841
1081,7379970387,7379970386,Hundsværgata,residential,57.916,50,6.210043@6.210061@6.2101232@6.210177@6.2102207,62.471355@62.471299@62.4710624@62.470915@62.4708413
1082,7379970389,7379970620,Ørnetua,residential,278.071,30,6.238271@6.238226@6.238121@6.238011@6.237895@6.237798@6.237705@6.23752@6.237294@6.237229@6.237165@6.237123@6.237106@6.23709@6.237091@6.237044@6.236967@6.236871@6.236736@6.236588@6.236441@6.23626@6.235929@6.235619@6.235394@6.234941@6.234611@6.234365@6.234081@6.233813,62.4774@62.477418@62.477443@62.477458@62.477468@62.477472@62.477471@62.477453@62.477421@62.477401@62.477375@62.477346@62.477311@62.477207@62.477057@62.476991@62.476947@62.476914@62.476883@62.476874@62.476884@62.476909@62.476963@62.477001@62.477022@62.47705@62.477061@62.477064@62.477051@62.477046
1083,7379970389,7379970835,Ørnetua,residential,82.552,30,6.238271@6.238317@6.238377@6.238433@6.238465@6.238478@6.238483@6.23846@6.238461@6.238469@6.238508,62.4774@62.477381@62.477343@62.477292@62.477244@62.477213@62.477062@62.476811@62.476766@62.476735@62.476689
1084,7379970389,7379970619,Ørnetua,residential,62.885,30,6.238271@6.238294@6.238382@6.238427@6.238484@6.238681@6.239048@6.239106@6.239144@6.239178@6.239195@6.239213,62.4774@62.477406@62.477437@62.477457@62.47747@62.477483@62.477498@62.477512@62.477536@62.477575@62.477604@62.477653
1085,7379970390,7379971487,Fredsbergvegen,residential,54.059,30,6.239836@6.240047@6.240353@6.240848,62.471696@62.471719@62.471749@62.471826
1086,7379970390,7379971107,Niovegen,tertiary,53.881,50,6.239836@6.239891@6.23992@6.239919@6.239895@6.239854,62.471696@62.471588@62.471498@62.471419@62.471303@62.471218
1087,7379970390,7379971123,Niovegen,tertiary,32.738,50,6.239836@6.239855@6.239872@6.239895,62.471696@62.471759@62.47189@62.471989
1088,7379970391,7379970255,Skjervagata,residential,3.006,50,,
1089,7379970391,7379970171,Steinvågvegen,residential,94.118,50,6.130227@6.130059@6.129189@6.12871@6.128471,62.470173@62.470151@62.470031@62.469968@62.469933
1090,7379970391,7379970357,Steinvågvegen,residential,88.124,50,6.130227@6.1303848@6.131514@6.131869,62.470173@62.4701938@62.470355@62.470401
1091,7379970392,7379971453,Hessaskaret,secondary,24.162,50,6.133469@6.133408@6.133343@6.133213,62.459583@62.459647@62.45971@62.459759
1092,7379970392,7379970985,nan,secondary,14.648,50,6.133469@6.13343@6.133389@6.133329@6.13328@6.133246@6.133224,62.459583@62.459591@62.459594@62.459592@62.45958@62.459567@62.459551
1093,7379970393,7379970392,nan,secondary,7.655,50,6.133555@6.133528@6.133502@6.133469,62.459529@62.459558@62.459572@62.459583
1094,7379970394,7379970395,Aspegata,residential,54.195,50,6.144916@6.14489@6.144854@6.144838,62.470869@62.470694@62.470514@62.470383
1095,7379970394,7379970100,Kirkegata,residential,84.708,50,6.144916@6.1446445@6.1438902@6.143487@6.14328,62.470869@62.4708835@62.4709242@62.470946@62.470961
1096,7379970394,7379970140,Kirkegata,residential,113.056,50,6.144916@6.1455566@6.1456923@6.147098,62.470869@62.4708296@62.4708217@62.47074
1097,7379970394,7379970848,Aspegata,residential,88.544,30,6.144916@6.1449236@6.1449484@6.1449774@6.144988@6.1450032@6.145046,62.470869@62.4709142@62.4710394@62.4712138@62.471295@62.4713841@62.471663
1098,7379970395,7379970394,Aspegata,residential,54.195,50,6.144838@6.144854@6.14489@6.144916,62.470383@62.470514@62.470694@62.470869
1099,7379970395,7379971061,Aspegata,residential,39.94,50,6.144838@6.14479@6.144776,62.470383@62.470079@62.470025
1100,7379970395,7379971336,Øvre Strandgate,residential,169.202,50,6.144838@6.143593@6.1434568@6.1431564@6.1428473@6.142526@6.142061@6.141837@6.141563,62.470383@62.470441@62.470448@62.4704635@62.4704794@62.470496@62.470515@62.470528@62.470537
1101,7379970395,7379970139,Øvre Strandgate,residential,103.618,50,6.144838@6.1465271@6.1465578@6.146778,62.470383@62.4702864@62.4702842@62.470202
1102,7379970396,7379971241,Flatholmvegen,unclassified,25.259,50,6.181652@6.181312@6.181165,62.479939@62.479924@62.47991
1103,7379970403,7379970752,Sørnesvegen,residential,71.426,30,6.231065@6.230708@6.230572@6.230381@6.230233@6.229924,62.470772@62.470639@62.470596@62.470543@62.470496@62.470407
1104,7379970403,7379970946,Sørnesvegen,residential,95.068,30,6.231065@6.23132@6.231973@6.2322574@6.232396,62.470772@62.470861@62.471147@62.4712688@62.471361
1105,7379970403,7379970359,Sørnesvegen,residential,67.521,30,6.231065@6.230352@6.22992@6.229757,62.470772@62.470748@62.470728@62.470717
1106,7379970404,7379971071,Gangstøvikvegen,residential,454.863,30,6.230477@6.230474@6.230462@6.230429@6.23037@6.2300873@6.22978@6.229743@6.229582@6.229436@6.22937@6.2293388@6.229275@6.229244@6.229227@6.229229@6.229246@6.229359@6.229416@6.229493@6.229569@6.229581@6.229608@6.229605@6.229546@6.229486@6.229425@6.229352@6.229233@6.229078@6.228939@6.2289022@6.228646@6.228456@6.22825,62.472842@62.472917@62.473006@62.473084@62.47317@62.4734485@62.47376@62.473805@62.473967@62.474105@62.474183@62.4742332@62.474332@62.474405@62.474487@62.474561@62.47464@62.474945@62.475057@62.475217@62.475437@62.475495@62.475563@62.475733@62.475892@62.475975@62.476043@62.476105@62.476179@62.476267@62.4763333@62.4763509@62.476457@62.4765@62.476517
1107,7379970404,7379970322,Fogd Greves veg,tertiary,178.812,50,6.230477@6.230957@6.2311336@6.231503@6.231894@6.232306@6.233648@6.233932,62.472842@62.472827@62.4728283@62.472831@62.472836@62.472851@62.472915@62.4729578
1108,7379970404,7379971070,Fogd Greves veg,tertiary,57.286,50,6.230477@6.230246@6.2300713@6.229862@6.22952@6.229383,62.472842@62.472843@62.4728495@62.472866@62.472916@62.472921
1109,7379970409,7379971079,Skyttergata,residential,64.127,30,6.1643822@6.164317@6.1640812@6.163799,62.4767603@62.476797@62.4770119@62.477269
1110,7379970410,7379971065,Gjerdegata,unclassified,65.32,50,6.165624@6.1655262@6.1654995@6.1653964,62.472593@62.4729763@62.4730218@62.4731686
1111,7379970410,7379971137,Parkgata,unclassified,65.853,50,6.165624@6.165951@6.166163@6.166737@6.166897,62.472593@62.472574@62.472567@62.472539@62.472527
1112,7379970410,7379970364,Parkgata,unclassified,74.627,50,6.165624@6.1647303@6.164571@6.1644474@6.164326@6.1642,62.472593@62.4726379@62.472643@62.4726449@62.472641@62.472605
1113,7379970411,7379970412,Gjerdegata,unclassified,18.454,50,6.165592@6.1655685@6.165562@6.165568,62.472285@62.4722079@62.472157@62.47212
1114,7379970411,7379970364,Storledbakken,tertiary,79.91,50,6.165592@6.165274@6.165006@6.1646495@6.1642,62.472285@62.472355@62.472415@62.4725026@62.472605
1115,7379970412,7379970411,Gjerdegata,unclassified,18.454,50,6.165568@6.165562@6.1655685@6.165592,62.47212@62.472157@62.4722079@62.472285
1116,7379970412,278086199,Gjerdegata,unclassified,32.712,50,6.165568@6.1655935@6.165629@6.165644,62.47212@62.4720459@62.471901@62.471828
1117,7379970412,7379971138,Kipervikgata,unclassified,65.594,50,6.165568@6.165833@6.166216@6.166546@6.16668@6.166735@6.166776@6.166802,62.47212@62.472103@62.472067@62.472025@62.472013@62.472014@62.472025@62.472037
1118,7379970412,7379970368,Kipervikgata,unclassified,94.064,50,6.165568@6.1653586@6.164265@6.163751,62.47212@62.4721339@62.472198@62.472175
1119,7379970415,7379970709,Nørvegjerdet,residential,119.196,30,6.242397@6.242243@6.241751@6.241416@6.24091@6.240824@6.240743@6.240714@6.240712@6.240721@6.240746@6.240764,62.47405@62.474043@62.474004@62.473983@62.473964@62.473963@62.473935@62.473901@62.473862@62.473764@62.473687@62.473647
1120,7379970417,7379971012,Nørvegata,residential,27.464,30,,
1121,7379970418,7379971075,Nørvegata,tertiary,141.577,30,6.1850054@6.1868672@6.1871266@6.187309@6.187422@6.187488@6.187553@6.187606@6.187637,62.4711493@62.4712869@62.4713258@62.4713196@62.471296@62.471279@62.471257@62.471235@62.47121
1122,7379970419,7379971480,Ragnvald Jarls gate,residential,52.957,50,6.138423@6.138287@6.138244,62.471092@62.470729@62.470623
1123,7379970420,7379970924,Nørvegjerdet,residential,188.112,30,6.24188@6.2416921@6.241291@6.240891@6.240776@6.240637@6.240395@6.240215@6.240119@6.240007@6.239953@6.239911@6.239883@6.239866@6.239862@6.239866@6.239876@6.239892@6.239932@6.239988@6.240072@6.240701@6.241153@6.241194,62.472636@62.4726241@62.472605@62.47259@62.472589@62.472592@62.472611@62.472632@62.47265@62.472676@62.472694@62.472715@62.472734@62.472757@62.47277@62.472793@62.472811@62.472826@62.472849@62.472868@62.472881@62.472934@62.472981@62.472985
1124,7379970421,7379971220,Nørvegjerdet,residential,111.003,30,6.243062@6.24248@6.241837@6.241492@6.241331@6.241171@6.241011@6.240959,62.47358@62.473527@62.473456@62.473426@62.473409@62.473389@62.473363@62.473356
1125,7379970425,7379971152,Karl Eriksens plass,residential,98.146,50,6.152783@6.152892@6.153204@6.153547@6.153619@6.153631@6.153636@6.15363@6.153558@6.153426@6.153303@6.1532513@6.1531716,62.470497@62.470542@62.470635@62.470743@62.470775@62.470786@62.4708@62.470816@62.470883@62.470986@62.4710636@62.4710838@62.4711012
1126,7379970425,7379970991,Keiser Wilhelms gate,trunk,16.887,50,6.152783@6.152649@6.152546,62.470497@62.470552@62.470602
1127,7379970427,7379970622,Skusetmarka,residential,163.052,30,6.143389@6.143596@6.145614@6.145819@6.146073@6.146121@6.146148@6.146168,62.458336@62.45837@62.458777@62.458829@62.458902@62.458922@62.458942@62.458988
1128,7379970427,7379971346,Skusetmarka,residential,219.392,30,6.143389@6.143024@6.142631@6.142399@6.142069@6.141706@6.141225@6.141109@6.1409@6.140239@6.139944@6.139773@6.139612@6.139572@6.139475@6.139325@6.139313,62.458336@62.458286@62.458244@62.458228@62.458214@62.458213@62.458223@62.458222@62.458213@62.458166@62.458154@62.458151@62.458143@62.458136@62.458099@62.458019@62.457996
1129,7379970427,7379970524,Richard Eidsvigs veg,residential,451.775,30,6.143389@6.14349@6.143533@6.143596@6.143659@6.144261@6.144559@6.147458@6.147711@6.148077@6.14837@6.14884@6.14904@6.149194@6.149349@6.149485@6.149762@6.150188@6.150373@6.151512@6.151609@6.151713@6.151809@6.151887@6.151935,62.458336@62.458296@62.458257@62.458235@62.458234@62.458305@62.458327@62.458456@62.458477@62.458499@62.458512@62.458527@62.458526@62.458518@62.458516@62.458524@62.458532@62.458557@62.458572@62.458715@62.458724@62.45873@62.458723@62.458701@62.458674
1130,7379970439,7379970511,Øvre Tangskjærvegen,residential,148.74,30,6.146694@6.146385@6.14627@6.14455@6.144204@6.144116@6.143956@6.143905,62.457723@62.457697@62.457688@62.457553@62.457522@62.457508@62.457444@62.457429
1131,7379970441,7379970442,Kaptein Linges veg,tertiary,4.115,30,,
1132,7379970441,7379970356,Kaptein Linges veg,tertiary,818.786,30,6.149064@6.148974@6.148452@6.1479686@6.147616@6.147349@6.14692@6.14669@6.146246@6.145825@6.14561@6.145383@6.145144@6.144941@6.144716@6.144237@6.144006@6.143762@6.143516@6.143264@6.143001@6.142731@6.142156@6.141577@6.141279@6.140951@6.140605@6.1404569@6.139919@6.138691@6.138375@6.138078@6.137794@6.13753@6.137242@6.136993@6.136337@6.136055@6.13582@6.135532@6.135257@6.134971@6.134693@6.134418@6.134178@6.133974@6.133805,62.460107@62.460106@62.460117@62.4601422@62.460176@62.460208@62.460284@62.46033@62.460436@62.460554@62.46062@62.460685@62.460749@62.4608@62.46085@62.460948@62.460991@62.461031@62.461064@62.46109@62.461112@62.461128@62.461147@62.461162@62.461174@62.461181@62.461193@62.4611969@62.461211@62.461252@62.461257@62.461258@62.461247@62.461224@62.461187@62.461145@62.460998@62.460939@62.460898@62.46086@62.460834@62.460823@62.46082@62.460832@62.460852@62.460875@62.460899
1133,7379970441,8732068280,Rasmusvegen,residential,161.383,30,6.149064@6.149013@6.148887@6.148597@6.148289@6.148118@6.147868@6.147767@6.147545@6.147458@6.147353@6.14725@6.1471525@6.147056@6.1469525@6.1469162@6.147033,62.460107@62.460125@62.460145@62.460165@62.460191@62.46021@62.460248@62.460272@62.460332@62.460361@62.460405@62.460456@62.4605254@62.4605941@62.4607011@62.4608308@62.4609241
1134,7379970442,7379970441,Kaptein Linges veg,tertiary,4.115,30,,
1135,7379970442,7379971418,Kaptein Linges veg,tertiary,594.472,30,6.149144@6.149424@6.14963@6.149866@6.150126@6.150353@6.150604@6.151135@6.151424@6.151863@6.153793@6.153948@6.154455@6.154815@6.155308@6.155527@6.155898@6.156187@6.156934@6.157159@6.157609@6.157832@6.158186@6.159351@6.16009,62.460108@62.460111@62.460118@62.460134@62.460159@62.46019@62.460229@62.460321@62.460368@62.46045@62.460807@62.460838@62.460939@62.461006@62.46109@62.461123@62.46118@62.461217@62.461305@62.461335@62.461385@62.461416@62.461459@62.461624@62.461771
1136,7379970442,7379970660,Olsvikskaret,residential,196.043,30,6.149144@6.149197@6.149279@6.149369@6.14947@6.149575@6.149688@6.149807@6.150533@6.1512522@6.1521292@6.1524018@6.1524204@6.152475,62.460108@62.460072@62.460033@62.46@62.459968@62.459938@62.459912@62.45989@62.459809@62.4597532@62.4596245@62.4595829@62.4595484@62.459447
1137,7379970443,7379971104,Borgundvegen,primary,102.781,50,6.237598@6.238073@6.238457@6.238968@6.239288@6.239569,62.471034@62.471012@62.470988@62.47095@62.470919@62.470885
1138,7379970443,7379970096,Ålesundsvegen,trunk_link,9.775,70,6.237598@6.23758@6.237559,62.471034@62.47108@62.47112
1139,7379970444,7379970537,Keiser Wilhelms gate,residential,9.759,50,,
1140,7379970444,7379971028,Keiser Wilhelms gate,residential,39.082,50,6.152886@6.1528505@6.1526984@6.1522363,62.470386@62.4703438@62.4703021@62.4702331
1141,7379970444,7379967545,Keiser Wilhelms gate,trunk,139.7,50,6.152886@6.152953@6.15304@6.153196@6.153554@6.154196@6.1544759@6.155084@6.1553626,62.470386@62.470384@62.470389@62.470414@62.470483@62.470612@62.4706883@62.4708268@62.4708869
1142,7379970445,278341913,Ålesundsvegen,trunk,7.105,50,,
1143,7379970445,7379970514,Røysegata,secondary,22.141,50,6.162047@6.162079@6.16216,62.470892@62.4709599@62.471084
1144,7379970449,7379971426,Hessaskaret,residential,51.112,30,6.133469@6.133491@6.133505@6.133522@6.133573@6.133627@6.1337771@6.1339008,62.459867@62.459838@62.459805@62.459741@62.45967@62.459619@62.4595165@62.4594673
1145,7379970449,7379970356,Hessaskaret,residential,183.817,30,6.133469@6.133458@6.133429@6.133362@6.133261@6.133116@6.132837@6.132751@6.132734@6.132797@6.13289@6.133019@6.133443@6.133599@6.133806@6.133923@6.134047@6.13408@6.134096@6.134076@6.13404@6.133922@6.13386@6.133816@6.133799@6.133805,62.459867@62.459882@62.459905@62.459945@62.459982@62.460028@62.4601@62.460132@62.460162@62.460196@62.460212@62.460222@62.460247@62.460273@62.460331@62.460372@62.460433@62.460473@62.460531@62.460594@62.460659@62.460766@62.460805@62.460848@62.460874@62.460899
1146,7379970449,7379971453,Hessaskaret,residential,18.901,50,6.133469@6.133452@6.133441@6.133412@6.133309@6.133213,62.459867@62.459835@62.459824@62.459809@62.459781@62.459759
1147,7379970452,7379970777,Bergvegen,residential,75.094,30,6.181972@6.180788@6.180511,62.472311@62.472311@62.472316
1148,7379970460,7379971088,Slinningsvegen,tertiary,345.184,30,6.163831@6.163518@6.163206@6.162792@6.162326@6.161901@6.1617595@6.161153@6.16091@6.160701@6.160409@6.160267@6.159628@6.158772@6.158385@6.15814@6.157996@6.15769@6.157376,62.460936@62.460867@62.4608@62.46072@62.460636@62.460565@62.4605437@62.460469@62.460442@62.460425@62.460399@62.460387@62.460335@62.46027@62.460242@62.460221@62.46021@62.46018@62.460139
1149,7379970460,7379970232,Lillevegen,residential,83.988,30,6.163831@6.163846@6.163847@6.163822@6.163801@6.163443@6.163266@6.163242@6.163227,62.460936@62.460916@62.460887@62.460843@62.46082@62.460482@62.460327@62.460305@62.460247
1150,7379970460,7379970515,Kaptein Linges veg,tertiary,156.888,30,6.163831@6.163977@6.164707@6.1648063@6.164913@6.165031@6.165119@6.165173@6.165197@6.165219@6.16522@6.165211@6.165185@6.165097@6.165046@6.164944@6.164881@6.164819,62.460936@62.460968@62.461133@62.4611592@62.461194@62.461253@62.461312@62.461364@62.461397@62.461451@62.461524@62.46161@62.461665@62.461775@62.461825@62.461887@62.461919@62.461945
1151,7379970461,7379970886,Ålesundsvegen,trunk,87.111,50,6.161388@6.16104@6.160812@6.160574@6.1603106@6.160107@6.159884@6.159729,62.470994@62.471044@62.471069@62.471085@62.4710951@62.471087@62.471076@62.471053
1152,7379970465,7379962395,Akslatunnelen,trunk,420.06,50,6.177119@6.17703@6.176901@6.176848@6.176535@6.176183@6.17607@6.175971@6.175887@6.175819@6.175763@6.175725@6.175702@6.175693@6.175701@6.175723@6.175763@6.175816@6.176014@6.176215@6.176267@6.176304@6.176328@6.176332@6.176371,62.476977@62.476894@62.476741@62.4766937@62.476414@62.47611@62.475991@62.475869@62.475746@62.475619@62.475492@62.475363@62.475233@62.475104@62.474974@62.474845@62.474716@62.474592@62.474259@62.4739@62.473796@62.473692@62.473587@62.47348@62.47337
